ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop
63915	-45	41	1	18915	James Meade`s village	4977	James Meade	0		8
63936	-24	41	3	17745	Doraemond`s village	1923	Doraemond	0		12
63938	-22	41	2	18803	NEST 2	1901	HELLRAIZER	17	ZEN	224
63954	-6	41	3	1811	Shadow	840	Light	92	ZEN-RIF	273
63965	5	41	1	729	Хоринис	369	Thanatos	16	OLYMPIA	470
63969	9	41	5	877	Natars 9|41	1	Natars	0		129
63971	11	41	1	806	Sofiya`s villag	404	Sofiya	18	999	304
63977	17	41	2	1007	1	485	eyes	21	TDS	547
63979	19	41	2	19111	2	485	eyes	21	TDS	147
63989	29	41	1	15566	A	1110	Shambhai	0		349
63996	36	41	3	17998	Bernard Marx`s village	3391	Bernard Marx	0		13
64007	47	41	3	19059	DA HOUSE	5552	poooffy	0		141
64035	75	41	3	19015	#3	2246	nycb	21	TDS	224
64036	76	41	3	18468	#2	2246	nycb	21	TDS	321
64308	-53	40	3	19347	Mullet_Master`s vill	8883	Mullet_Master	128	1337	60
64318	-43	40	3	18721	Markymark`s village	4467	Markymark	0		12
64323	-38	40	1	18007	Caernarfon	3430	theEsio	0		264
64329	-32	40	3	17847	JordanGatehouse`s village	2512	JordanGatehouse	0		12
64331	-30	40	5	17809	Natars -30|40	1	Natars	0		80
64345	-16	40	3	17588	01	1204	christoeferle	0		22
64347	-14	40	3	3767	Viana	913	nuno m	0		208
64358	-3	40	3	1673	Vit	777	Vit	0		31
64360	-1	40	2	1669	IceCharge 0	773	xicecharge	0		27
64369	8	40	3	716	01	365	Brutus	15	RELAPSE	455
64373	12	40	1	800	B1	398	Bamuth	15	RELAPSE	432
64379	18	40	2	18234	0	485	eyes	21	TDS	394
64394	33	40	3	17697	armintoo`s village	1767	armintoo	0		28
64714	-48	39	1	18954	laleh`s village	4888	laleh	0		11
64743	-19	39	3	17589	90210	1205	snr	17	ZEN	361
64744	-18	39	3	18408	3500	1205	snr	17	ZEN	297
64757	-5	39	1	1595	Xanadu	737	Why Not	119	CJRS	389
64768	6	39	3	467	00	307	Holden	21	TDS	442
64772	10	39	1	18367	New village - 1	305	CR7	18	999	243
64774	12	39	2	18957	003	844	Darkknights	21	TDS	226
64790	28	39	1	1649	Apple	763	Dumpy	0		459
64791	29	39	1	18862	New village	177	Orpheus	16	OLYMPIA	273
64793	31	39	2	17593	jhonna7own	1226	jhonna7an	21	TDS	522
64798	36	39	3	17834	8	2379	Griffin	21	TDS	485
64804	42	39	2	18710	Baris	3569	bluesifer42	69	42	177
64808	46	39	3	18492	Marathon	628	Comandante	21	TDS	256
64813	51	39	2	19201	Scott	7032	Scott	0		13
64877	115	39	3	18428	AGONY	254	SHaNaRaWY	15	RELAPSE	248
65110	-53	38	3	19342	TX77026`s village	7313	TX77026	0		10
65122	-41	38	5	18069	Natars -41|38	1	Natars	0		16
65126	-37	38	5	17908	Natars -37|38	1	Natars	0		19
65131	-32	38	1	17807	TheHive	2261	Breazu	60	QUEST2	104
65136	-27	38	3	19196	Lincoln	1837	seroxen	17	ZEN	99
65155	-8	38	1	1607	Test	749	SWEETNESS	0		187
65157	-6	38	1	1463	01	705	Itna	0		113
65167	4	38	1	379	The Rat`s 01	275	The Rat	18	999	397
65173	10	38	1	463	001	305	CR7	18	999	400
65175	12	38	2	18256	002	844	Darkknights	21	TDS	441
65177	14	38	1	488	001	323	Daniil	18	999	632
65178	15	38	1	18371	,	234	Psyh	133	666	232
65181	18	38	1	873	Vill_1	420	Selena	16	OLYMPIA	567
65184	21	38	3	934	11	454	Ololo	0		230
65187	24	38	3	18736	villa_2	1697	Van4es	0		152
65192	29	38	1	18206	9	177	Orpheus	16	OLYMPIA	466
65193	30	38	1	1618	Chief 1	753	arson221	0		454
65195	32	38	1	17580	Triple D	1170	DansDingDong	15	RELAPSE	316
65198	35	38	1	17692	00 Old fashioned	1724	Nino	0		135
65202	39	38	3	19272	Exile on main street	780	Stormy	21	TDS	122
65215	52	38	3	19291	Robert1992`s village	8055	Robert1992	0		10
65295	132	38	3	18254	Bissell	193	Kamikhazi	15	RELAPSE	449
65535	-29	37	1	17711	RAVENA	1817	PEDRO PELADO	0		42
65538	-26	37	1	17641	redmathwiz`s village	1385	redmathwiz	0		11
65540	-24	37	3	17616	Die Hard	1302	icebender	0		126
65548	-16	37	2	1759	poly	796	bhairab	0		33
65553	-11	37	1	1606	00. Shine	746	AllValueNoLoss	0		13
65558	-6	37	3	18555	Cranny_3	642	Defoin	17	ZEN	170
65561	-3	37	1	1329	Town 1	639	DirtyDirtStar	0		37
65566	2	37	3	312	[01]	120	Mars	16	OLYMPIA	384
65585	21	37	1	19004	W2	241	Triton	16	OLYMPIA	239
65592	28	37	1	1274	Bat cave	590	Batman	21	TDS	346
65593	29	37	1	18565	Station1	753	arson221	0		231
65598	34	37	2	17610	000	1216	Relic	21	TDS	597
65605	41	37	2	18025	Artanes	3569	bluesifer42	69	42	363
65618	54	37	2	19351	braanna`s village	6209	braanna	0		8
65681	117	37	3	18179	C.01 Duck pond	460	Sitting Duck	15	RELAPSE	435
65910	-55	36	1	19413	Barn	9768	baronesse	0		20
65916	-49	36	1	18936	00	5044	wfuzduv	0		25
65920	-45	36	2	18270	K-01	4381	Krauss	0		14
65931	-34	36	2	17802	A1	2250	GeneralGran	17	ZEN	588
65946	-19	36	5	1826	Natars -19|36	1	Natars	0		93
65948	-17	36	1	1758	J1	795	Johnno	0		261
65957	-8	36	3	1332	Cranny	642	Defoin	17	ZEN	415
65971	6	36	3	308	00 Freddy	222	Bellerofont	16	OLYMPIA	552
65976	11	36	3	373	Terra`s	264	Terra	0		274
65979	14	36	1	468	Helheim	311	Odin	18	999	238
65982	17	36	2	492	Ecem	318	Ecemgorkem	11	Ois	78
65988	23	36	1	18176	W1	241	Triton	16	OLYMPIA	448
66003	38	36	3	18344	Goats head soup	780	Stormy	21	TDS	267
66011	46	36	3	18281	01. NK&WHP	4383	HIPPO	21	TDS	472
66078	113	36	3	18433	Qin	223	zheng ying	15	RELAPSE	248
66083	118	36	3	18748	B.01 Ducks beak	460	Sitting Duck	15	RELAPSE	388
66102	137	36	3	18943	Clorox	193	Kamikhazi	15	RELAPSE	88
66312	-54	35	2	19258	issac hunt`s village	7947	issac hunt	0		8
66315	-51	35	1	18962	zabol`s village	4915	zabol	0		14
66319	-47	35	5	18374	Natars -47|35	1	Natars	0		53
66322	-44	35	1	18074	Amberden Castle	3951	Sadistic	17	ZEN	382
66331	-35	35	3	17779	BeardedQBall`s village	2025	BeardedQBall	0		11
66336	-30	35	1	17685	01 Zeus	1703	pieru	17	ZEN	584
66351	-15	35	1	1382	WithStYl3!	676	janzo555	0		40
66368	2	35	3	18046	2	124	alkalinity	15	RELAPSE	585
66371	5	35	3	244	11	175	Hephaestus	16	OLYMPIA	568
66374	8	35	3	275	MY CAVE	201	big bad bear	21	TDS	469
66382	16	35	1	348	00 allied arms	239	robochef	21	TDS	523
66384	18	35	1	410	001 Gora	93	Persephone	16	OLYMPIA	562
66391	25	35	3	928	1 | A L I E N`s	443	A L I E N	0		491
66399	33	35	1	1598	0.	739	fatliau	0		633
66408	42	35	3	18032	Silverkeep	3596	Wh33lie	0		16
66414	48	35	1	18793	TheLegendLord`s village	4512	TheLegendLord	0		8
66417	51	35	1	19058	George Morrow`s village	5488	George Morrow	0		8
66421	55	35	3	19352	Prime Emporium	8908	AugustusPrime	0		54
66710	-57	34	2	19397	Mud Puddle	9362	BoredPiggy	131	BYB	67
66715	-52	34	1	18969	sahel`s village	4923	sahel	0		13
66726	-41	34	1	17899	Soulreaper547`s village	2853	Soulreaper547	0		12
66731	-36	34	1	17788	The Third Reich`s village	2125	The Third Reich	0		11
66739	-28	34	2	17611	Gajrio`s village	1224	Gajrio	0		12
66744	-23	34	3	1821	ALPHA	848	franclus	17	ZEN	263
66748	-19	34	1	18729	01	703	Lady Siege	17	ZEN	81
66749	-18	34	1	1437	00.	703	Lady Siege	17	ZEN	370
66757	-10	34	3	1277	r u DRUNK??	595	r u DRUNK??	0		24
66760	-7	34	1	1264	00. WL	588	WarLock	17	ZEN	576
66762	-5	34	3	1011	Canon`s villag	490	Canon	0		62
66769	2	34	1	18293	002 Krivoy Rog	93	Persephone	16	OLYMPIA	411
66770	3	34	3	18759	3	124	alkalinity	15	RELAPSE	678
66779	12	34	1	309	Psy	234	Psyh	133	666	406
66781	14	34	5	320	Natars 14|34	1	Natars	0		244
66796	29	34	1	18506	Kings Landing	512	Tirion	0		102
66805	38	34	3	17658	lasnoches	1465	boack1899	0		28
66819	52	34	2	19046	romanul12`s village	5406	romanul12	0		8
66915	148	34	1	18378	Bat Cave 1	590	Batman	21	TDS	451
67117	-51	33	3	18938	Zorojuro	5054	Alzeyadi	92	ZEN-RIF	185
67121	-47	33	3	18150	Parviz	4331	Parviz	92	ZEN-RIF	319
67129	-39	33	3	17844	Zachary Fornac`s village	2494	Zachary Fornac	0		11
67135	-33	33	3	17715	Nablus	1828	Jaffa	0		23
67141	-27	33	3	17585	DayZ9399`s village	1183	DayZ9399	0		16
67144	-24	33	3	18672	BETA	848	franclus	17	ZEN	104
67156	-12	33	1	1279	V01	600	Coltsrule93	0		120
67160	-8	33	2	1020	01. El Profesor	496	se7en	17	ZEN	317
67164	-4	33	1	836	village	419	DEJP96	0		32
67169	1	33	3	19197	4	124	alkalinity	15	RELAPSE	160
67170	2	33	1	19068	003 Kazanka	93	Persephone	16	OLYMPIA	113
67171	3	33	3	185	1	124	alkalinity	15	RELAPSE	700
67176	8	33	3	225	1. Pain	176	Perseus	16	OLYMPIA	593
67186	18	33	1	331	00	241	Triton	16	OLYMPIA	562
67188	20	33	3	389	Gaulkeeper1	270	Gaulkeeper	21	TDS	515
67192	24	33	3	785	00 NOSTROMO	389	HADES	16	OLYMPIA	597
67194	26	33	2	900	kovex	435	kovex	0		74
67198	30	33	3	18349	2 | A L I E N`s	443	A L I E N	0		277
67207	39	33	1	17644	Aur	1400	Nika	16	OLYMPIA	507
67209	41	33	3	17921	aaronfrydmann`s village	2978	aaronfrydmann	0		94
67215	47	33	1	18199	RyderGriffin1	4037	monkeyjen	0		29
67217	49	33	3	18648	Šeškinė	3589	Julius Meshkis	21	TDS	90
67236	68	33	1	19103	Strawberry	656	iTzDRDragon	21	TDS	152
67492	-77	32	3	18605	01 SnappleApple	2248	Snapple	17	ZEN	191
67511	-58	32	3	19384	LegendaryJeff`s village	9122	LegendaryJeff	0		10
67513	-56	32	1	19254	flanders`s City	7670	flanders	0		77
67515	-54	32	3	18469	Zoo_Man	583	Demonikc	7	BHS	276
67520	-49	32	3	18466	00.ÖTÜKEN	4408	GALLIA	0		79
67529	-40	32	5	17848	Natars -40|32	1	Natars	0		19
67543	-26	32	3	1812	butcher`s den	842	butcher	17	ZEN	403
67548	-21	32	3	1392	Garden Path	679	silenteagle	0		67
67550	-19	32	1	1327	Villa	637	Forgotten1	0		136
67566	-3	32	3	454	01	285	tbg	5	QUEST	29
67571	2	32	2	153	β	112	Leto	16	OLYMPIA	466
67573	4	32	2	150	деревня	107	Aeneas	16	OLYMPIA	686
67575	6	32	3	184	Lily pad	98	Eviltoad	21	TDS	516
67583	14	32	1	246	2	195	Tartar	16	OLYMPIA	555
67586	17	32	3	278	Wei	223	zheng ying	15	RELAPSE	434
67588	19	32	3	311	Alexandria	235	GoD	15	RELAPSE	590
67600	31	32	1	1068	SilentKiller`s villa	526	SilentKiller	0		75
67602	33	32	3	18175	}I{- 01	534	Andromeda	16	OLYMPIA	401
67607	38	32	1	17578	00	1169	Shughart.GS	0		108
67625	56	32	3	19233	SaltySenpai	7519	SpicySenpai	121	RAM	132
67636	67	32	1	18386	Dragonfruit	656	iTzDRDragon	21	TDS	263
67687	118	32	3	18196	Baghdad	235	GoD	15	RELAPSE	387
67937	-33	31	3	17665	01 - Spawn	1546	TopSet	17	ZEN	371
67947	-23	31	3	1594	Skalni	736	divobijka	0		78
67954	-16	31	2	18473	2	473	Cohrslite	17	ZEN	233
67955	-15	31	2	988	1	473	Cohrslite	17	ZEN	597
67975	5	31	1	94	001 Word Bearers	60	Ereb	16	OLYMPIA	342
67979	9	31	1	113	613	85	Xaoc	16	OLYMPIA	631
67982	12	31	2	180	001	130	Dionisus	16	OLYMPIA	595
67985	15	31	1	219	ОГСР	105	Zeus	16	OLYMPIA	687
67992	22	31	3	338	Shan	254	SHaNaRaWY	15	RELAPSE	443
68000	30	31	1	926	Andy Cola	446	Andy Cola	0		16
68003	33	31	3	1094	}I{- 02	534	Andromeda	16	OLYMPIA	609
68012	42	31	3	17797	#1	2246	nycb	21	TDS	513
68014	44	31	1	17971	FredrikG`s village	3171	FredrikG	0		12
68016	46	31	3	18022	Eskayp	3560	SKayP	0		86
68017	47	31	3	18632	∞	2379	Griffin	21	TDS	133
68022	52	31	1	18984	Ghxst`s village	5207	Ghxst	0		12
68143	173	31	1	18690	Z002	1940	Roidrage	0		151
68313	-58	30	3	18947	Горная	390	Gava	6	$T@R$	194
68333	-38	30	3	18998	Killers.	1979	bassdream	92	ZEN-RIF	55
68341	-30	30	3	6279	01.Dacia	950	Zamolxis	0		35
68344	-27	30	3	1750	Tulsa	787	MegaMan	0		23
68346	-25	30	3	1571	1. Fluffy dog	733	gretitikee	17	ZEN	386
68360	-11	30	3	573	Wayner s village	45	Wayner	17	ZEN	489
68367	-4	30	3	56	Abuk	36	Ninjavc	17	ZEN	492
68371	0	30	1	28	SparkEvo 01	22	SparkEvo	0		170
68381	10	30	2	107	Black crow	67	Krios	16	OLYMPIA	465
68385	14	30	1	173	Sarajevo	132	Hector	16	OLYMPIA	610
68388	17	30	1	216	Orpheus	177	Orpheus	16	OLYMPIA	535
68395	24	30	1	346	Nikol	253	Nikola	18	999	313
68404	33	30	3	18966	}|{- 03	534	Andromeda	16	OLYMPIA	164
68405	34	30	1	1052	Casterly Rock	512	Tirion	0		264
68411	40	30	1	17606	edwardjai`s village	1256	edwardjai	0		153
68414	43	30	1	17792	Opera	2205	Mozart	18	999	460
68418	47	30	1	19276	Caledonia	3557	Lady Britannia	0		34
68420	49	30	3	18203	thesniper4573`s village	4045	thesniper4573	0		13
68422	51	30	3	18780	Cowboy 1 Village	4476	Cowboy2255	0		139
68714	-58	29	3	18263	Прибрежная	390	Gava	6	$T@R$	393
68716	-56	29	3	19147	Spamalot	6781	xcensui	0		120
68718	-54	29	3	18921	Damian`s village	4996	Damian	0		12
68729	-43	29	3	17868	S Queen Dimension	2599	SkyQueen	0		47
68733	-39	29	3	17769	killers	1979	bassdream	92	ZEN-RIF	362
68736	-36	29	3	18539	02 - Crop	1546	TopSet	17	ZEN	386
68737	-35	29	3	18626	1.Ave Maria	711	outlaw	17	ZEN	247
68739	-33	29	5	17613	Natars -33|29	1	Natars	0		26
68741	-31	29	1	1864	LosAngeles	883	Filin	0		421
68744	-28	29	3	1756	Gunpo	794	minblsky	0		18
68750	-22	29	1	1297	01	615	Equinox	0		261
68752	-20	29	2	19125	3	473	Cohrslite	17	ZEN	136
68754	-18	29	1	18988	Ypres	707	Craigicus	17	ZEN	54
68764	-8	29	3	33	01 - Usagi	26	rubeus	17	ZEN	499
68788	16	29	1	168	01	123	Julius Caesar	0		159
68794	22	29	1	256	B01	191	Bahubali	21	TDS	561
68796	24	29	1	18248	666	85	Xaoc	16	OLYMPIA	428
68801	29	29	3	738	99	378	Slim	16	OLYMPIA	560
68810	38	29	3	1675	Stormy	780	Stormy	21	TDS	518
68819	47	29	1	18021	Britannia	3557	Lady Britannia	0		475
69026	-147	28	3	18583	Chad Feldheimer	421	hta	17	ZEN	170
69082	-91	28	1	18574	Miami	883	Filin	0		354
69132	-41	28	1	17812	Wesco01`s village	2280	Wesco01	0		15
69152	-21	28	3	1221	Morfeo	574	Morfeo	17	ZEN	540
69161	-12	28	1	49	1	43	Choman	0		164
69163	-10	28	5	21	Natars -10|28	1	Natars	0		571
69165	-8	28	3	18639	02 - Mamoru	26	rubeus	17	ZEN	217
69181	8	28	3	18712	2.ВаваН	4374	AID	18	999	124
69193	20	28	1	228	Bart	73	Hermes	0		490
69200	27	28	2	421	1..1	257	Nemesis	16	OLYMPIA	525
69203	30	28	2	18883	2	226	Minotaur	16	OLYMPIA	212
69205	32	28	5	931	Natars 32|28	1	Natars	0		161
69210	37	28	2	1313	000	594	lyfm	0		101
69216	43	28	2	17633	Alpha	1362	Kitkins4040	0		253
69232	59	28	1	19364	Mini Rome	8983	Mini	0		65
69320	147	28	1	18859	Bat Cave 2	590	Batman	21	TDS	193
69518	-56	27	1	19007	Earth	5326	Voyager	17	ZEN	158
69521	-53	27	2	18641	Cyllian`s village	4443	Cyllian	0		13
69527	-47	27	3	17918	Gasaxe 1	2971	Gasaxe	0		38
69530	-44	27	3	17863	four eagles	1415	direwalker	0		27
69547	-27	27	1	1402	000 slowmax	693	slowmax	17	ZEN	540
69552	-22	27	3	1234	01	579	Gintama	17	ZEN	385
69570	-4	27	2	18895	02. Berlin	496	se7en	17	ZEN	115
69600	26	27	3	310	Дер1	162	Titan	16	OLYMPIA	474
69602	28	27	2	392	01	280	Posejdon	16	OLYMPIA	716
69607	33	27	2	913	1	433	myrZefir	18	999	305
69613	39	27	1	18338	Amnesia	297	Rawrage	21	TDS	400
69622	48	27	3	18030	Dvarčionys	3589	Julius Meshkis	21	TDS	360
69627	53	27	3	18792	Aydenboy566`s village	4506	Aydenboy566	0		14
69903	-72	26	1	19120	02 Red panda	135	Rikitiki	7	BHS	93
69921	-54	26	2	18835	Matthew`s village	4712	Matthew	0		10
69926	-49	26	1	18006	soheilr1`s village	3429	soheilr1	0		16
69937	-38	26	1	17684	kaa`s vllage	1698	kaa	0		119
69942	-33	26	3	4465	Moheris	932	Spartakus	0		171
69946	-29	26	1	19230	003 Bastille	693	slowmax	17	ZEN	129
69956	-19	26	2	526	00. G	338	gielvandam	17	ZEN	713
69993	18	26	2	125	Raki	55	Raki el torro	21	TDS	357
70000	25	26	1	283	ZION	205	Morpheus	16	OLYMPIA	478
70001	26	26	1	18934	777	85	Xaoc	16	OLYMPIA	175
70007	32	26	2	18289	15	226	Minotaur	16	OLYMPIA	345
70011	36	26	5	1023	Natars 36|26	1	Natars	0		214
70019	44	26	1	17635	1	1369	prezes	0		246
70022	47	26	3	17965	Corswain`s village	3124	Corswain	0		17
70027	52	26	3	18222	1	4363	vorkan	0		118
70034	59	26	2	19232	01. Alpha	7472	Majorpayne	121	RAM	147
70316	-60	25	3	19336	BrownSantaC`s village	7741	BrownSantaC	0		10
70319	-57	25	1	18427	2.second village	128	traveler	7	BHS	498
70326	-50	25	2	18188	Raducu01	829	Raducu	0		97
70328	-48	25	3	17941	Gonza`s village	3028	Gonza	0		13
70346	-30	25	1	18822	002 Bunker	693	slowmax	17	ZEN	401
70347	-29	25	1	18156	001 Fortress	693	slowmax	17	ZEN	633
70348	-28	25	1	1524	etretat	707	Craigicus	17	ZEN	417
70360	-16	25	1	108	A |Kruvark	64	Nokhnand	17	ZEN	516
70393	17	25	2	25	01 | Lucifer	3	Lucifer	21	TDS	418
70396	20	25	3	97	01	56	Heracles	16	OLYMPIA	605
70407	31	25	1	473	gr2	312	grumps	21	TDS	331
70415	39	25	1	1301	A village	619	tavikas	0		49
70417	41	25	5	1596	Natars 41|25	1	Natars	0		77
70425	49	25	3	18027	Zaofu	3574	Kuvira	0		28
70475	99	25	1	19055	B2	398	Bamuth	15	RELAPSE	72
70500	124	25	3	18971	Constantinople	235	GoD	15	RELAPSE	151
70678	-99	24	3	18353	Hobbiton	792	Hobbits	109	FREE	330
70700	-77	24	3	18871	Arsenee	4380	Arsene	17	ZEN	190
70718	-59	24	1	18418	village x	155	martha	7	BHS	502
70719	-58	24	1	19027	village y	155	martha	7	BHS	214
70722	-55	24	1	18818	GamerLand	4658	Bongospider	0		22
70726	-51	24	3	18078	mastic96`s village	3961	mastic96	0		13
70730	-47	24	1	17913	Mu One	2553	Mulan 2020	0		22
70741	-36	24	1	18826	03	247	Eneas	3	STARS	227
70747	-30	24	2	1400	Izengard	691	3ragon	17	ZEN	462
70750	-27	24	2	1295	1.0 Duvel	614	peaky blinder	92	ZEN-RIF	334
70759	-18	24	1	57	And Justice For All	40	Charlies30	17	ZEN	503
70796	19	24	2	67	Spawn	50	Hammersmith	0		199
70801	24	24	1	191	00.Gilead	143	Roland Deschain	21	TDS	587
70804	27	24	3	255	Ajax	193	Kamikhazi	15	RELAPSE	494
70819	42	24	1	18453	2	1369	prezes	0		35
70825	48	24	1	17973	CaptSeaweeds`s village	3181	CaptSeaweeds	0		12
70832	55	24	3	18847	Cardzz-_-	4739	Cardzz--_--	0		8
70835	58	24	3	19179	Snugget`s village	6930	Snugget	0		9
70837	60	24	2	19350	01 Dagobert	8892	DagobertDuck	121	RAM	116
70879	102	24	1	18231	BC	398	Bamuth	15	RELAPSE	328
71076	-102	23	3	19139	New village	792	Hobbits	109	FREE	97
71108	-70	23	1	18411	01 Capybara	135	Rikitiki	7	BHS	432
71129	-49	23	3	17951	yes	3065	kliris	0		47
71141	-37	23	1	18207	01	247	Eneas	3	STARS	524
71152	-26	23	2	1126	00 Spawny McNoobface	550	SIM	17	ZEN	641
71179	1	23	3	18945	3. Violence	176	Perseus	16	OLYMPIA	332
71199	21	23	2	93	01st	61	Deymos	16	OLYMPIA	528
71230	52	23	1	18101	Teakook`s village	4056	Teakook	0		11
71232	54	23	1	18500	Caspar`s village	4415	Caspar	0		19
71237	59	23	3	19186	00	6941	Sicario	0		47
71517	-62	22	3	19404	Change Village Name	9424	Mongoose	0		36
71534	-45	22	1	17804	a1	2257	nicolaus	21	TDS	464
71538	-41	22	1	17710	A	1821	smiths	17	ZEN	449
71544	-35	22	2	1806	Raducu00	829	Raducu	0		324
71550	-29	22	5	1310	Natars -29|22	1	Natars	0		349
71552	-27	22	2	1278	0	597	dso	0		55
71554	-25	22	3	840	Osbourne Cox	421	hta	17	ZEN	397
71559	-20	22	2	86	Caldera	52	Holy Writ	17	ZEN	582
71560	-19	22	1	18448	Blackened	40	Charlies30	17	ZEN	325
71605	26	22	1	201	Prometheus	114	Prometheus	16	OLYMPIA	525
71614	35	22	1	499	99 Amphorae	316	Bibulus	15	RELAPSE	611
71621	42	22	5	1551	Natars 42|22	1	Natars	0		91
71623	44	22	1	2086	1.Tauras	890	marutux	21	TDS	438
71632	53	22	5	18208	Natars 53|22	1	Natars	0		40
71640	61	22	1	19357	richardlizhu`s village	8932	richardlizhu	0		8
71920	-60	21	1	18404	New slonuki	78	slonik	7	BHS	434
71921	-59	21	1	19118	Club of 4 sloniks	78	slonik	7	BHS	103
71938	-42	21	1	18643	B	1821	smiths	17	ZEN	162
71940	-40	21	2	17661	Gobekli Tepe	1516	Vanderdonk	0		142
71954	-26	21	5	794	Natars -26|21	1	Natars	0		119
71964	-16	21	2	18688	Balmora	52	Holy Writ	17	ZEN	359
71968	-12	21	1	18282	Red	664	Ray	17	ZEN	390
71973	-7	21	2	18613	New village	433	myrZefir	18	999	146
71996	16	21	1	18303	Lisa	73	Hermes	0		297
72002	22	21	5	48	Natars 22|21	1	Natars	0		82
72007	27	21	1	231	02	71	Qwerty77	8	BB	538
72013	33	21	3	452	Dyma71	299	Dyma71	94	Z	358
72019	39	21	1	1021	99 Argus	498	Gorgon	16	OLYMPIA	620
72029	49	21	3	17915	lahPatrickOK`s village	2796	lahPatrickOK	0		15
72037	57	21	3	18976	vlamar04`s village	5195	vlamar04	0		9
72040	60	21	3	19235	Coomus Magnis	7550	Big_Cumies	121	RAM	25
72298	-83	20	2	18972	❂★❂	570	Sirius G	6	$T@R$	143
72306	-75	20	3	18723	01. hao	4378	nihao	17	ZEN	196
72333	-48	20	1	17862	REDZONE	2569	CoV-2	0		26
72340	-41	20	1	17689	1.	1711	Blockie	92	ZEN-RIF	460
72344	-37	20	3	7247	7ros	976	7ros	0		227
72412	31	20	1	317	00 minutes	190	11 minutes	18	999	372
72417	36	20	1	717	01	375	dmf	100	SOS	531
72421	40	20	3	1081	Settra`s village	529	Settra	0		16
72422	41	20	3	18566	Fig	299	Dyma71	94	Z	354
72447	66	20	3	18186	.	378	Slim	16	OLYMPIA	397
72450	69	20	3	18891	01	378	Slim	16	OLYMPIA	241
72713	-69	19	1	18415	01 Ded´s sword	178	dedinside	7	BHS	439
72723	-59	19	1	18960	khiyar`s village	4913	khiyar	0		10
72725	-57	19	2	18815	Atlandia	4652	aapacman	0		13
72728	-54	19	1	18172	sasci12346`s village	4364	sasci12346	0		100
72734	-48	19	2	18631	..	2593	Redbull	92	ZEN-RIF	223
72738	-44	19	2	18877	co Hamster	158	Star Hamster	7	BHS	103
72743	-39	19	3	17591	Circe	1209	CIRCE	0		60
72746	-36	19	5	1817	Natars -36|19	1	Natars	0		231
72748	-34	19	5	1597	Natars -34|19	1	Natars	0		85
72757	-25	19	5	274	Natars -25|19	1	Natars	0		88
72764	-18	19	3	18305	Ipno	574	Morfeo	17	ZEN	458
72769	-13	19	2	19198	Dagon Fel	52	Holy Writ	17	ZEN	107
72795	13	19	2	19037	03. Varna	65	Theseus	16	OLYMPIA	185
72809	27	19	3	157	Dark Village	92	Icarus	16	OLYMPIA	535
72812	30	19	2	254	Inspector	186	Pepe	15	RELAPSE	511
72814	32	19	2	329	3	226	Minotaur	16	OLYMPIA	512
72825	43	19	1	18167	A-Бонифаций	114	Prometheus	16	OLYMPIA	371
72827	45	19	3	1863	ST	886	Odyssey	16	OLYMPIA	585
72847	65	19	1	18320	2 KittyCuri	688	Curi...	21	TDS	274
72848	66	19	1	19054	trio	688	Curi...	21	TDS	134
72892	110	19	2	18132	Bees Knees	133	The Zombie	15	RELAPSE	534
73122	-61	18	3	19266	Litrolex1`s village	8033	Litrolex1	0		10
73126	-57	18	3	18979	03	202	Luspero	3	STARS	239
73133	-50	18	1	18720	Kaikohe	2880	WSR	101	NK	86
73134	-49	18	2	17867	.	2593	Redbull	92	ZEN-RIF	350
73138	-45	18	3	17737	01.	1888	Bingox	0		61
73139	-44	18	1	18627	2. Legio XIII Gemini	1839	Ferrata	17	ZEN	216
73140	-43	18	1	17722	1. Legio VI Ferrata	1839	Ferrata	17	ZEN	494
73148	-35	18	1	19386	G3	606	General1	17	ZEN	48
73156	-27	18	3	599	Aland	362	Aland	0		164
73171	-12	18	2	18083	Assu	52	Holy Writ	17	ZEN	363
73186	3	18	3	18162	2. War	176	Perseus	16	OLYMPIA	454
73207	24	18	2	27	01 Hockey	12	Ares	16	OLYMPIA	630
73208	25	18	1	18388	000	332	Metro	18	999	235
73214	31	18	3	277	00	198	Athena	16	OLYMPIA	589
73221	38	18	3	798	01	396	Solo	18	999	439
73240	57	18	3	18843	cabbage`s village	4724	cabbage	0		10
73242	59	18	1	19024	A	5346	Lt. Goat	0		99
73245	62	18	3	19366	wyld-k`s village	8988	wyld-k	0		13
73505	-79	17	2	18347	❂♛❂	570	Sirius G	6	$T@R$	454
73521	-63	17	3	19332	Jordan1995Wi	7485	Jordan1995Wi	0		15
73524	-60	17	1	19030	3.mountain pass	128	traveler	7	BHS	191
73527	-57	17	1	18238	01 стод	183	nmax1mus	3	STARS	446
73529	-55	17	3	18264	02. nihao	4378	nihao	17	ZEN	359
73534	-50	17	1	17902	Te Iringa	2880	WSR	101	NK	337
73535	-49	17	1	18620	Столик	738	Spica	7	BHS	168
73539	-45	17	2	18402	by Hamster	158	Star Hamster	7	BHS	354
73542	-42	17	1	18576	2 h	442	Watchmaker	7	BHS	169
73544	-40	17	1	10048	MoonBlaze`s village	1011	MoonBlaze	0		23
73547	-37	17	1	18860	New village	25	Byakko	7	BHS	147
73553	-31	17	1	18245	02 ACCIDIA	495	Octag0n	112	SKT	310
