ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	Pop_d-2	difference2	distance	links
89693	69	-23	6	4372	Villaggio di bob31	3927	bob31	0		12	12	0	12	0	89	https://latesummer1x.travian.com/karte.php?x=69&y=-23
90145	120	-24	6	24195	Himo bill	17289	Pepere62	0		19	19	0	19	0	89	https://latesummer1x.travian.com/karte.php?x=120&y=-24
94877	40	-36	3	2190	D	2014	devD	0		10	10	0	10	0	89	https://latesummer1x.travian.com/karte.php?x=40&y=-36
98600	154	-45	3	31300	ianpercival`s village	38031	ianpercival	0		10	10	0	10	0	89	https://latesummer1x.travian.com/karte.php?x=154&y=-45
99003	156	-46	6	32002	Nithin08`s village	39766	Nithin08	0		10	10	0	10	0	89	https://latesummer1x.travian.com/karte.php?x=156&y=-46
101676	22	-53	3	2582	.	2256	...	0		13	13	0	13	0	89	https://latesummer1x.travian.com/karte.php?x=22&y=-53
104478	17	-60	6	3035	FreeLivee	2718	FreeLivee	0		15	15	0	15	0	89	https://latesummer1x.travian.com/karte.php?x=17&y=-60
110085	10	-74	6	4969	01 |	4335	IOS	0		22	22	0	22	0	89	https://latesummer1x.travian.com/karte.php?x=10&y=-74
116496	5	-90	6	7257	Làng của Meo	6999	Meo	0		10	10	0	10	0	89	https://latesummer1x.travian.com/karte.php?x=5&y=-90
119301	3	-97	6	8395	Villaggio di xAle1604x	8233	xAle1604x	0		12	12	0	12	0	89	https://latesummer1x.travian.com/karte.php?x=3&y=-97
136950	8	-141	6	26984	Деревня Goship	26285	Goship	0		9	9	0	9	0	89	https://latesummer1x.travian.com/karte.php?x=8&y=-141
138957	10	-146	3	27923	mansf7720`s village	29218	mansf7720	0		10	10	0	10	0	89	https://latesummer1x.travian.com/karte.php?x=10&y=-146
88114	94	-19	1	8247	卡卡-00	8606	卡卡圖	0		17	17	0	17	0	90	https://latesummer1x.travian.com/karte.php?x=94&y=-19
88122	102	-19	2	14260	CrazyCRO`s village	10963	CrazyCRO	0		12	12	0	12	0	90	https://latesummer1x.travian.com/karte.php?x=102&y=-19
88935	113	-21	3	16200	RealMeysam`s village	14631	RealMeysam	0		15	15	0	15	0	90	https://latesummer1x.travian.com/karte.php?x=113&y=-21
90484	58	-25	1	3148	001Miler20	2857	Miler20	0		32	32	0	32	0	90	https://latesummer1x.travian.com/karte.php?x=58&y=-25
91358	130	-27	7	25574	Aldeia do o destruid	21404	o destruidor	658	BST	38	38	0	38	0	90	https://latesummer1x.travian.com/karte.php?x=130&y=-27
93677	43	-33	2	2193	1	1972	zaher	0		12	12	0	12	0	90	https://latesummer1x.travian.com/karte.php?x=43&y=-33
94982	145	-36	1	28560	Sololah	31081	sorah	0		15	15	0	15	0	90	https://latesummer1x.travian.com/karte.php?x=145&y=-36
96075	35	-39	1	1985	ITALIA	1879	kaballero	0		13	13	0	13	0	90	https://latesummer1x.travian.com/karte.php?x=35&y=-39
107680	11	-68	1	3866	D1	3495	Dark 1	0		57	57	0	57	0	90	https://latesummer1x.travian.com/karte.php?x=11&y=-68
110484	8	-75	2	4898	1	4218	Superhofmann	0		23	23	0	23	0	90	https://latesummer1x.travian.com/karte.php?x=8&y=-75
114090	5	-84	2	6189	قرية Barakat	5756	Barakat	0		10	10	0	10	0	90	https://latesummer1x.travian.com/karte.php?x=5&y=-84
122107	2	-104	3	14269	Dorf von ivan2688	10981	ivan2688	0		17	17	0	17	0	90	https://latesummer1x.travian.com/karte.php?x=2&y=-104
128523	2	-120	6	17229	TATANKANOPOLIS	16483	TATANKAMON	0		41	41	0	41	0	90	https://latesummer1x.travian.com/karte.php?x=2&y=-120
132535	4	-130	3	25267	Деревня reewert	20525	reewert	0		12	12	0	12	0	90	https://latesummer1x.travian.com/karte.php?x=4&y=-130
139759	10	-148	7	28309	Village de SaidWarlo	30400	SaidWarlord	0		11	11	0	11	0	90	https://latesummer1x.travian.com/karte.php?x=10&y=-148
87703	84	-18	6	6586	C-Village	6056	Ella	0		92	92	0	92	0	91	https://latesummer1x.travian.com/karte.php?x=84&y=-18
88938	116	-21	3	16865	Королевство 1	15674	Sr.Wisdom	0		36	36	0	36	0	91	https://latesummer1x.travian.com/karte.php?x=116&y=-21
92078	48	-29	6	2461	Zanarkand	2164	NeiR	0		32	32	0	32	0	91	https://latesummer1x.travian.com/karte.php?x=48&y=-29
92167	137	-29	3	26758	Duiga`s village	25490	Duiga	0		19	19	0	19	0	91	https://latesummer1x.travian.com/karte.php?x=137&y=-29
92972	140	-31	3	27361	Vesnice: Buntek	27417	Buntek	0		10	10	0	10	0	91	https://latesummer1x.travian.com/karte.php?x=140&y=-31
94075	40	-34	3	1986	Aldea de kira	1863	kira	0		17	17	0	17	0	91	https://latesummer1x.travian.com/karte.php?x=40&y=-34
97672	28	-43	3	1886	[00]שליח	1696	טקאשי קובץ	0		20	20	0	20	0	91	https://latesummer1x.travian.com/karte.php?x=28&y=-43
98201	156	-44	7	31763	Mosqeeto faluja	39182	Mosqeeeto	0		10	10	0	10	0	91	https://latesummer1x.travian.com/karte.php?x=156&y=-44
99273	25	-47	3	33096	Nauja gyvenvietė	1889	Margarita0119	0		2	2	0	2	0	91	https://latesummer1x.travian.com/karte.php?x=25&y=-47
101674	20	-53	3	2590	KARLI	2285	Mykarli	0		22	22	0	22	0	91	https://latesummer1x.travian.com/karte.php?x=20&y=-53
110884	7	-76	6	4977	Csakra mester faluja	4316	Csakra mester	0		13	13	0	13	0	91	https://latesummer1x.travian.com/karte.php?x=7&y=-76
120101	1	-99	3	8849	Деревня Даниил	9474	Даниил	0		12	12	0	12	0	91	https://latesummer1x.travian.com/karte.php?x=1&y=-99
124512	1	-110	1	15130	Kampung Hyper	12689	Hyper	0		10	10	0	10	0	91	https://latesummer1x.travian.com/karte.php?x=1&y=-110
132935	3	-131	6	25415	Dorf von C4ido	20941	C4ido	0		9	9	0	9	0	91	https://latesummer1x.travian.com/karte.php?x=3&y=-131
133738	4	-133	3	25701	Jimmychu19`s village	21289	Jimmychu19	0		20	20	0	20	0	91	https://latesummer1x.travian.com/karte.php?x=4&y=-133
134540	4	-135	7	25981	Dengizek Köyü	22707	Dengizek	0		12	12	0	12	0	91	https://latesummer1x.travian.com/karte.php?x=4&y=-135
139357	9	-147	3	28120	tocoazs Landsby	29746	tocoaz	0		10	10	0	10	0	91	https://latesummer1x.travian.com/karte.php?x=9&y=-147
140963	11	-151	2	29174	Aldea	32582	Lito	0		19	19	0	19	0	91	https://latesummer1x.travian.com/karte.php?x=11&y=-151
144577	16	-160	3	31533	Деревня тоха68	38689	тоха68	0		27	27	0	27	0	91	https://latesummer1x.travian.com/karte.php?x=16&y=-160
87297	79	-17	3	5703	[01] GAIOLA	5203	Bad Girls	0		87	87	0	87	0	92	https://latesummer1x.travian.com/karte.php?x=79&y=-17
87315	97	-17	3	8645	Onen svět	9246	Volf.patrik	0		15	15	0	15	0	92	https://latesummer1x.travian.com/karte.php?x=97&y=-17
87694	75	-18	2	5169	Dorf von bengee	4643	bengee	0		26	26	0	26	0	92	https://latesummer1x.travian.com/karte.php?x=75&y=-18
87727	108	-18	1	15016	Senectia	12626	Senectia	0		42	42	0	42	0	92	https://latesummer1x.travian.com/karte.php?x=108&y=-18
88092	72	-19	6	4812	Деревня progeg274	4181	progeg274	0		27	27	0	27	0	92	https://latesummer1x.travian.com/karte.php?x=72&y=-19
88135	115	-19	6	16663	Деревня Муж	15186	Муж	0		13	13	0	13	0	92	https://latesummer1x.travian.com/karte.php?x=115&y=-19
88539	118	-20	1	17140	قرية Chivas	16219	Chivas	0		12	12	0	12	0	92	https://latesummer1x.travian.com/karte.php?x=118&y=-20
89347	124	-22	6	24757	Vesnice: Toom	18954	Toom	0		11	11	0	11	0	92	https://latesummer1x.travian.com/karte.php?x=124&y=-22
89749	125	-23	1	24870	sam22`s village	19330	sam22	0		12	12	0	12	0	92	https://latesummer1x.travian.com/karte.php?x=125&y=-23
91362	134	-27	6	26295	Dedina: Teo	23871	Spaky	0		17	17	0	17	0	92	https://latesummer1x.travian.com/karte.php?x=134&y=-27
92076	46	-29	3	2187	#1 Pompeï	1993	Titus Livius	0		26	26	0	26	0	92	https://latesummer1x.travian.com/karte.php?x=46&y=-29
92169	139	-29	3	27000	Aldea de partaco	26330	partaco	0		11	11	0	11	0	92	https://latesummer1x.travian.com/karte.php?x=139&y=-29
95388	150	-37	1	29871	Village de Bleuche	34394	Bleuche	0		13	13	0	13	0	92	https://latesummer1x.travian.com/karte.php?x=150&y=-37
95790	151	-38	1	30364	1	35844	gudisme	0		30	30	0	30	0	92	https://latesummer1x.travian.com/karte.php?x=151&y=-38
98203	158	-44	3	32274	Деревня mandarin	40476	mandarin	0		8	8	0	8	0	92	https://latesummer1x.travian.com/karte.php?x=158&y=-44
102873	16	-56	2	2603	Katofey`s village	2255	Katofey	0		14	14	0	14	0	92	https://latesummer1x.travian.com/karte.php?x=16&y=-56
103674	15	-58	2	2839	Lion`s village	2474	Lion	0		8	8	0	8	0	92	https://latesummer1x.travian.com/karte.php?x=15&y=-58
106877	10	-66	6	3605	01	3131	Hellmore	157	Sharks	90	90	0	90	0	92	https://latesummer1x.travian.com/karte.php?x=10&y=-66
110081	6	-74	3	4532	Osada: Ladykotka	4122	Ladykotka	0		16	16	0	16	0	92	https://latesummer1x.travian.com/karte.php?x=6&y=-74
112085	5	-79	3	5456	Osada: vPumaaV	4920	vPumaaV	0		9	9	0	9	0	92	https://latesummer1x.travian.com/karte.php?x=5&y=-79
117294	1	-92	3	7591	VipeX98	7518	VipeX98	0		64	64	0	64	0	92	https://latesummer1x.travian.com/karte.php?x=1&y=-92
118897	0	-96	6	8252	Dorf von Lutschpuppe	8630	Lutschpuppe	0		11	11	0	11	0	92	https://latesummer1x.travian.com/karte.php?x=0&y=-96
127318	0	-117	6	16698	Làng của masterquy279	15372	masterquy279	0		10	10	0	10	0	92	https://latesummer1x.travian.com/karte.php?x=0&y=-117
132132	2	-129	7	25142	akhilsemwal`s village	20062	akhilsemwal	0		12	12	0	12	0	92	https://latesummer1x.travian.com/karte.php?x=2&y=-129
143371	13	-157	6	30822	Desa Wolf35	36843	Wolf35	0		11	11	0	11	0	92	https://latesummer1x.travian.com/karte.php?x=13&y=-157
144174	14	-159	2	31091	Krakenwagen	37597	chichi14	0		55	55	0	55	0	92	https://latesummer1x.travian.com/karte.php?x=14&y=-159
87325	107	-17	1	14907	Dorf von Jumpster	12313	Jumpster	0		10	10	0	10	0	93	https://latesummer1x.travian.com/karte.php?x=107&y=-17
88883	61	-21	2	3357	rugier	3025	master chief	0		21	21	0	21	0	93	https://latesummer1x.travian.com/karte.php?x=61&y=-21
88947	125	-21	1	24880	Miyoshi`s village	19353	Miyoshi	0		10	10	0	10	0	93	https://latesummer1x.travian.com/karte.php?x=125&y=-21
90963	136	-26	3	26442	mr.pink`s village	24336	mr.pink	0		12	12	0	12	0	93	https://latesummer1x.travian.com/karte.php?x=136&y=-26
98870	23	-46	3	1893	Деревня Satanayl	1707	Satanayl	0		11	11	0	11	0	93	https://latesummer1x.travian.com/karte.php?x=23&y=-46
102072	17	-54	1	2541	ICE A	2210	xicecharge	0		96	96	0	96	0	93	https://latesummer1x.travian.com/karte.php?x=17&y=-54
108078	8	-69	6	3940	Robonia	3597	Flexo.12	0		52	52	0	52	0	93	https://latesummer1x.travian.com/karte.php?x=8&y=-69
113285	2	-82	3	5782	Fudark`s village	5324	Fudark	0		12	12	0	12	0	93	https://latesummer1x.travian.com/karte.php?x=2&y=-82
122505	-1	-105	3	14439	JUNT1	11231	junti	0		86	86	0	86	0	93	https://latesummer1x.travian.com/karte.php?x=-1&y=-105
123708	-1	-108	2	14876	UROKNA	12214	utkarsh14	0		20	20	0	20	0	93	https://latesummer1x.travian.com/karte.php?x=-1&y=-108
134137	2	-134	7	25861	fatjoeee Köyü	22316	fatjoeee	0		10	10	0	10	0	93	https://latesummer1x.travian.com/karte.php?x=2&y=-134
135742	3	-138	2	26402	قرية oWFK	24224	oWFK	0		12	12	0	12	0	93	https://latesummer1x.travian.com/karte.php?x=3&y=-138
137749	5	-143	1	27355	BERGAMVS	27410	MARCOAQUILA	0		20	20	0	20	0	93	https://latesummer1x.travian.com/karte.php?x=5&y=-143
140157	7	-149	2	28603	wall street	31177	tenebrice	0		61	61	0	61	0	93	https://latesummer1x.travian.com/karte.php?x=7&y=-149
145378	15	-162	3	32063	Haylel777`s village	39880	Haylel777	0		15	15	0	15	0	93	https://latesummer1x.travian.com/karte.php?x=15&y=-162
145780	16	-163	6	32288	Dedina: Nucli	40505	Nuclid	0		47	47	0	47	0	93	https://latesummer1x.travian.com/karte.php?x=16&y=-163
86506	90	-15	3	7467	CHEFCH123	7265	CHEFCH	0		30	30	0	30	0	94	https://latesummer1x.travian.com/karte.php?x=90&y=-15
86509	93	-15	6	7936	01_Egiptyan	8068	juke	0		23	23	0	23	0	94	https://latesummer1x.travian.com/karte.php?x=93&y=-15
86895	78	-16	1	5592	قرية Eylu	4981	Eylu	0		19	19	0	19	0	94	https://latesummer1x.travian.com/karte.php?x=78&y=-16
90561	135	-25	1	26286	Aldeia do rodlyn999	23843	rodlyn999	0		10	10	0	10	0	94	https://latesummer1x.travian.com/karte.php?x=135&y=-25
90873	46	-26	2	1991	AD ASTRA PER ASPERA	1830	TravelerTravian	0		14	14	0	14	0	94	https://latesummer1x.travian.com/karte.php?x=46&y=-26
94070	35	-34	6	1734	I	1616	kasper	0		34	34	0	34	0	94	https://latesummer1x.travian.com/karte.php?x=35&y=-34
94185	150	-34	1	29912	Pirot	34534	OgiBlade	0		18	18	0	18	0	94	https://latesummer1x.travian.com/karte.php?x=150&y=-34
94989	152	-36	2	30320	Vesnice: barvalion	35752	barvalion	0		11	11	0	11	0	94	https://latesummer1x.travian.com/karte.php?x=152&y=-36
95269	31	-37	6	1668	Elg0tas	1553	nikox1994	0		43	43	0	43	0	94	https://latesummer1x.travian.com/karte.php?x=31&y=-37
97269	26	-42	1	1728	00 Pies	1628	Pies	0		74	74	0	74	0	94	https://latesummer1x.travian.com/karte.php?x=26&y=-42
98069	24	-44	7	1834	templar`s village	1708	templar	0		29	29	0	29	0	94	https://latesummer1x.travian.com/karte.php?x=24&y=-44
100869	17	-51	6	2152	Apple	1982	Apple	0		16	16	0	16	0	94	https://latesummer1x.travian.com/karte.php?x=17&y=-51
102471	15	-55	1	2581	XRAY	2273	AFCM	0		18	18	0	18	0	94	https://latesummer1x.travian.com/karte.php?x=15&y=-55
126514	-2	-115	3	16149	Monarh`s village	14560	Monarh	0		10	10	0	10	0	94	https://latesummer1x.travian.com/karte.php?x=-2&y=-115
133735	1	-133	7	25705	KARAKÖY	21800	DarkKhann	0		29	29	0	29	0	94	https://latesummer1x.travian.com/karte.php?x=1&y=-133
135340	2	-137	6	26276	Деревня trasher	23812	trasher	0		13	13	0	13	0	94	https://latesummer1x.travian.com/karte.php?x=2&y=-137
86095	80	-14	3	5709	kayserikartalı	5218	kayserikartalı	0		12	12	0	12	0	95	https://latesummer1x.travian.com/karte.php?x=80&y=-14
87283	65	-17	6	3568	СОФИЯ	3208	hefty	0		63	63	0	63	0	95	https://latesummer1x.travian.com/karte.php?x=65&y=-17
87336	118	-17	6	16999	Elg`s village	15991	ELG	0		16	16	0	16	0	95	https://latesummer1x.travian.com/karte.php?x=118&y=-17
88145	125	-19	1	24710	ICEBomi`s village	18789	ICEBomi	0		13	13	0	13	0	95	https://latesummer1x.travian.com/karte.php?x=125&y=-19
88950	128	-21	3	25265	Satul lui marusache1	20512	marusache1	0		11	11	0	11	0	95	https://latesummer1x.travian.com/karte.php?x=128&y=-21
90966	139	-26	3	26979	Деревня wepri	26270	wepri	0		17	17	0	17	0	95	https://latesummer1x.travian.com/karte.php?x=139&y=-26
91369	141	-27	3	27579	Aldeia do B13LZ40	28135	Biel310811	0		10	10	0	10	0	95	https://latesummer1x.travian.com/karte.php?x=141&y=-27
101669	15	-53	3	2299	Divix faluja	2092	Divix	0		9	9	0	9	0	95	https://latesummer1x.travian.com/karte.php?x=15&y=-53
104872	10	-61	3	3020	Osada: archie	2590	archie	0		13	13	0	13	0	95	https://latesummer1x.travian.com/karte.php?x=10&y=-61
112081	1	-79	7	5463	Veryga/sostinė	4932	Veryga	0		10	10	0	10	0	95	https://latesummer1x.travian.com/karte.php?x=1&y=-79
118093	-2	-94	6	7900	Luxor	8034	Khaad	0		35	35	0	35	0	95	https://latesummer1x.travian.com/karte.php?x=-2&y=-94
119696	-3	-98	6	8434	1111	8959	XHUNTER	0		14	14	0	14	0	95	https://latesummer1x.travian.com/karte.php?x=-3&y=-98
126112	-3	-114	3	16025	Village de misstrify	14197	misstrify	0		14	14	0	14	0	95	https://latesummer1x.travian.com/karte.php?x=-3&y=-114
142163	8	-154	3	29869	Hexo	34392	Hexo	0		13	13	0	13	0	95	https://latesummer1x.travian.com/karte.php?x=8&y=-154
85703	89	-13	2	7254	01 Jerelack	6973	jerelack	0		50	50	0	50	0	96	https://latesummer1x.travian.com/karte.php?x=89&y=-13
85717	103	-13	6	14259	Siria	10951	SilverCross	0		47	47	0	47	0	96	https://latesummer1x.travian.com/karte.php?x=103&y=-13
86090	75	-14	6	5050	Jac`s village	4474	Jac_The_Ripper	0		32	32	0	32	0	96	https://latesummer1x.travian.com/karte.php?x=75&y=-14
86125	110	-14	3	15412	Meliodas	13085	Kakashipk	0		35	35	0	35	0	96	https://latesummer1x.travian.com/karte.php?x=110&y=-14
86487	71	-15	3	4481	wanted2000 Köyü	4027	wanted2000	0		10	10	0	10	0	96	https://latesummer1x.travian.com/karte.php?x=71&y=-15
86883	66	-16	1	3736	Villaggio di Dmenor1	3383	Dmenor	0		36	36	0	36	0	96	https://latesummer1x.travian.com/karte.php?x=66&y=-16
88078	58	-19	6	2980	Dropping	1664	simooon	0		17	17	0	17	0	96	https://latesummer1x.travian.com/karte.php?x=58&y=-19
89357	134	-22	6	26170	Memtepheh	23386	da_lune	0		44	44	0	44	0	96	https://latesummer1x.travian.com/karte.php?x=134&y=-22
89673	49	-23	6	2074	Eden	1949	zazvi97	0		17	17	0	17	0	96	https://latesummer1x.travian.com/karte.php?x=49&y=-23
89759	135	-23	7	26260	__TeK__	23750	__TeK__	0		20	20	0	20	0	96	https://latesummer1x.travian.com/karte.php?x=135&y=-23
91774	145	-28	3	28348	Springfield	30512	Killiek	0		14	14	0	14	0	96	https://latesummer1x.travian.com/karte.php?x=145&y=-28
93785	151	-33	3	29977	FARAON	34706	Bowy	0		13	13	0	13	0	96	https://latesummer1x.travian.com/karte.php?x=151&y=-33
95394	156	-37	3	31070	Деревня serebas	37552	serebas	0		15	15	0	15	0	96	https://latesummer1x.travian.com/karte.php?x=156&y=-37
97665	21	-43	1	1598	zx	1459	jonhy	0		80	80	0	80	0	96	https://latesummer1x.travian.com/karte.php?x=21&y=-43
109676	2	-73	3	4471	Vidalin`s village	4057	Vidalin	0		15	15	0	15	0	96	https://latesummer1x.travian.com/karte.php?x=2&y=-73
114885	-2	-86	3	6341	danger	5915	danger	119	K.o.W	51	51	0	51	0	96	https://latesummer1x.travian.com/karte.php?x=-2&y=-86
121700	-4	-103	2	14021	01	10594	Shady	0		86	86	0	86	0	96	https://latesummer1x.travian.com/karte.php?x=-4&y=-103
122502	-4	-105	2	14455	Dorf von sola lex	11284	sola lex	0		28	28	0	28	0	96	https://latesummer1x.travian.com/karte.php?x=-4&y=-105
127314	-4	-117	3	16422	mehmet414 Köyü	14923	mehmet414	0		10	10	0	10	0	96	https://latesummer1x.travian.com/karte.php?x=-4&y=-117
130122	-3	-124	6	24426	Black9	18016	PrimeBlack	0		12	12	0	12	0	96	https://latesummer1x.travian.com/karte.php?x=-3&y=-124
135338	0	-137	2	26281	Деревня cripsboy	23833	cripsboy	0		19	19	0	19	0	96	https://latesummer1x.travian.com/karte.php?x=0&y=-137
138147	2	-144	6	27554	Benny1	28022	BenHur	0		20	20	0	20	0	96	https://latesummer1x.travian.com/karte.php?x=2&y=-144
138950	3	-146	1	27926	Деревня дача	29221	1275681м	592	21	86	86	0	86	0	96	https://latesummer1x.travian.com/karte.php?x=3&y=-146
85299	86	-12	1	6726	Villaggio di Nedfospid	6207	Nedfospid	0		12	12	0	12	0	97	https://latesummer1x.travian.com/karte.php?x=86&y=-12
86131	116	-14	3	16721	Aldeia do Pedro9520	15396	Pedro9520	0		9	9	0	9	0	97	https://latesummer1x.travian.com/karte.php?x=116&y=-14
86534	118	-15	1	16992	Dedina: Daemonkiller	15969	Daemonkiller	0		16	16	0	16	0	97	https://latesummer1x.travian.com/karte.php?x=118&y=-15
86938	121	-16	3	20081	Tooba	16931	Ingel	0		14	14	0	14	0	97	https://latesummer1x.travian.com/karte.php?x=121&y=-16
88955	133	-21	7	25983	VSZ	22713	VSZ	0		17	17	0	17	0	97	https://latesummer1x.travian.com/karte.php?x=133&y=-21
91666	37	-28	2	1396	noob	1262	noob	0		55	55	0	55	0	97	https://latesummer1x.travian.com/karte.php?x=37&y=-28
94592	156	-35	3	31251	Fallhaven	37938	A Hungry Dwarf	0		58	58	0	58	0	97	https://latesummer1x.travian.com/karte.php?x=156&y=-35
101666	12	-53	3	2066	Kill la Kill	1944	Kill la Kill	0		11	11	0	11	0	97	https://latesummer1x.travian.com/karte.php?x=12&y=-53
106070	5	-64	7	3285	Hasta`s village.	1585	Hasta	0		67	67	0	67	0	97	https://latesummer1x.travian.com/karte.php?x=5&y=-64
116087	-3	-89	3	7112	pingutown	6664	pingu	0		53	53	0	53	0	97	https://latesummer1x.travian.com/karte.php?x=-3&y=-89
119293	-5	-97	1	8362	Village de Romain2	8852	Romain2	0		10	10	0	10	0	97	https://latesummer1x.travian.com/karte.php?x=-5&y=-97
125308	-5	-112	3	15481	Деревня Kriwga	13492	Kriwga	0		16	16	0	16	0	97	https://latesummer1x.travian.com/karte.php?x=-5&y=-112
126912	-5	-116	6	16406	Astraea	14884	tigerlily2020	0		69	69	0	69	0	97	https://latesummer1x.travian.com/karte.php?x=-5&y=-116
140153	3	-149	2	28396	Mandor/sostinė	30694	Mandor	0		13	13	0	13	0	97	https://latesummer1x.travian.com/karte.php?x=3&y=-149
143365	7	-157	6	30602	Eva/sostinė	36343	Eva	0		11	11	0	11	0	97	https://latesummer1x.travian.com/karte.php?x=7&y=-157
144971	9	-161	1	31494	Osada: olly717	38547	olly717	0		17	17	0	17	0	97	https://latesummer1x.travian.com/karte.php?x=9&y=-161
84897	85	-11	3	6567	Furrkann`s village	5938	Furrkann	0		11	11	0	11	0	98	https://latesummer1x.travian.com/karte.php?x=85&y=-11
86876	59	-16	6	2973	Badolato	2625	Badolato	0		66	66	0	66	0	98	https://latesummer1x.travian.com/karte.php?x=59&y=-16
86878	61	-16	1	3146	Apple	2871	iTzDRDragon	0		13	13	0	13	0	98	https://latesummer1x.travian.com/karte.php?x=61&y=-16
98863	16	-46	6	1723	friede`s village	1625	friede	0		8	8	0	8	0	98	https://latesummer1x.travian.com/karte.php?x=16&y=-46
104467	6	-60	3	2886	01 - Defensor	2498	TrajanoSnG	0		85	85	0	85	0	98	https://latesummer1x.travian.com/karte.php?x=6&y=-60
114482	-4	-85	3	6275	Osada: Shayel	5700	Shayel	0		9	9	0	9	0	98	https://latesummer1x.travian.com/karte.php?x=-4&y=-85
122099	-6	-104	2	14241	Villaggio di ErroR	10865	ErroR	0		21	21	0	21	0	98	https://latesummer1x.travian.com/karte.php?x=-6&y=-104
122901	-6	-106	6	14602	Cairo	11650	Zeko	0		32	32	0	32	0	98	https://latesummer1x.travian.com/karte.php?x=-6&y=-106
129317	-6	-122	2	24161	Aldeia do Taikon	17195	Taikon	0		22	22	0	22	0	98	https://latesummer1x.travian.com/karte.php?x=-6&y=-122
134934	-3	-136	6	26116	Lavoura	23167	Lavrador	0		11	11	0	11	0	98	https://latesummer1x.travian.com/karte.php?x=-3&y=-136
135336	-2	-137	2	26235	Dragon	23649	LovesGril	0		11	11	0	11	0	98	https://latesummer1x.travian.com/karte.php?x=-2&y=-137
137342	-1	-142	3	27101	bambola333 Köyü	26666	bambola333	0		10	10	0	10	0	98	https://latesummer1x.travian.com/karte.php?x=-1&y=-142
138145	0	-144	2	27558	Josefine666`s by	28033	Josefine666	0		15	15	0	15	0	98	https://latesummer1x.travian.com/karte.php?x=0&y=-144
141758	4	-153	1	29620	Aldeia do GuiAkuro	33801	GuiAkuro	0		10	10	0	10	0	98	https://latesummer1x.travian.com/karte.php?x=4&y=-153
143765	6	-158	7	30811	Bertuğ Köyü	36822	Bertuğ	0		11	11	0	11	0	98	https://latesummer1x.travian.com/karte.php?x=6&y=-158
84510	99	-10	1	9062	Soliaris	9839	andruti	0		25	25	0	25	0	99	https://latesummer1x.travian.com/karte.php?x=99&y=-10
85284	71	-12	7	4307	BY84	3905	BY84	0		18	18	0	18	0	99	https://latesummer1x.travian.com/karte.php?x=71&y=-12
85326	113	-12	3	16082	Деревня romario1982	14337	romario1982	0		11	11	0	11	0	99	https://latesummer1x.travian.com/karte.php?x=113&y=-12
85679	65	-13	6	3504	X&#92;	3165	kozdus	0		12	12	0	12	0	99	https://latesummer1x.travian.com/karte.php?x=65&y=-13
86136	121	-14	1	24190	قرية ELKING355	17278	ELKING355	0		16	16	0	16	0	99	https://latesummer1x.travian.com/karte.php?x=121&y=-14
89767	143	-23	6	27678	Leocondoriano`s village	28460	Leocondoriano	0		8	8	0	11	-3	99	https://latesummer1x.travian.com/karte.php?x=143&y=-23
92583	152	-30	1	30090	kcotae`s village	35012	kcotae	0		17	17	0	17	0	99	https://latesummer1x.travian.com/karte.php?x=152&y=-30
92986	154	-31	3	30590	Hojo861	36316	Hojo861	0		12	12	0	12	0	99	https://latesummer1x.travian.com/karte.php?x=154&y=-31
94462	26	-35	3	1234	Минер`s village	935	Минер	0		20	20	0	20	0	99	https://latesummer1x.travian.com/karte.php?x=26&y=-35
94595	159	-35	2	31998	Shack812`s village	39764	Shack812	0		8	8	0	8	0	99	https://latesummer1x.travian.com/karte.php?x=159&y=-35
94997	160	-36	1	32220	sony3579 Köyü	40358	sony3579	0		8	8	0	0	8	99	https://latesummer1x.travian.com/karte.php?x=160&y=-36
99262	14	-47	7	1677	superod7`s village	1442	superod7	0		12	12	0	12	0	99	https://latesummer1x.travian.com/karte.php?x=14&y=-47
113279	-4	-82	1	5783	Начало	5317	Сандаль Радости	97	-?-	27	27	0	27	0	99	https://latesummer1x.travian.com/karte.php?x=-4&y=-82
114882	-5	-86	1	6417	Eragon	5995	Eragon	0		45	45	0	45	0	99	https://latesummer1x.travian.com/karte.php?x=-5&y=-86
117287	-6	-92	6	7535	Vesnice	7402	douzer	0		19	19	0	19	0	99	https://latesummer1x.travian.com/karte.php?x=-6&y=-92
119291	-7	-97	3	8366	Villaggio di Atos	8858	Atos	0		10	10	0	10	0	99	https://latesummer1x.travian.com/karte.php?x=-7&y=-97
120093	-7	-99	1	8803	Andreius72`s village	9397	Andreius72	0		10	10	0	10	0	99	https://latesummer1x.travian.com/karte.php?x=-7&y=-99
126108	-7	-114	1	16029	Playerbanans Landsby	14206	Playerbanan	0		15	15	0	15	0	99	https://latesummer1x.travian.com/karte.php?x=-7&y=-114
130119	-6	-124	1	24283	Pahlavov	17555	Pahlav	0		52	52	0	52	0	99	https://latesummer1x.travian.com/karte.php?x=-6&y=-124
135736	-3	-138	6	26399	00馬賽馬拉	24216	bonds	0		53	53	0	53	0	99	https://latesummer1x.travian.com/karte.php?x=-3&y=-138
137742	-2	-143	2	27324	WintersNL´s Dorp	27331	WintersNL	0		9	9	0	9	0	99	https://latesummer1x.travian.com/karte.php?x=-2&y=-143
