ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	distance	links
351237	-2	-38	2	671	kozak`s village	414	kozak	0		8	8	0	49	https://ts81.travian.com/karte.php?x=-2&y=-38
352837	-4	-40	2	817	Crag Hack`s village	551	Crag Hack	0		22	22	0	49	https://ts81.travian.com/karte.php?x=-4&y=-40
356035	-10	-44	2	1171	tesadufen`s village	778	tesadufen	0		19	19	0	49	https://ts81.travian.com/karte.php?x=-10&y=-44
358430	-18	-47	2	1615	Zuzu`s village	1146	Zuzu	0		27	27	0	49	https://ts81.travian.com/karte.php?x=-18&y=-47
360026	-24	-49	2	2392	Gepi`s village	1805	Gepi	0		9	9	0	49	https://ts81.travian.com/karte.php?x=-24&y=-49
284742	-14	45	3	1365	BosOtsos	938	BosOtsos	0		30	30	0	50	https://ts81.travian.com/karte.php?x=-14&y=45
349638	1	-36	3	522	01	310	lugyi	0		32	32	0	50	https://ts81.travian.com/karte.php?x=1&y=-36
354437	-6	-42	3	935	01.	582	Pan_Bambuszko	0		88	88	0	50	https://ts81.travian.com/karte.php?x=-6&y=-42
356835	-11	-45	3	1302	Ahoj Čau	881	Vévoda	0		40	40	0	50	https://ts81.travian.com/karte.php?x=-11&y=-45
280725	-26	50	2	2429	hayabusa`s village	1832	hayabusa	0		18	18	0	51	https://ts81.travian.com/karte.php?x=-26&y=50
283940	-15	46	1	1504	I-Deea`s village	994	I-Deea	0		8	8	0	51	https://ts81.travian.com/karte.php?x=-15&y=46
287152	-7	42	3	912	Hockerty`s village	438	Hockerty	0		19	19	0	51	https://ts81.travian.com/karte.php?x=-7&y=42
289560	-2	39	3	713	Dark`s village	201	Dark	0		48	48	0	51	https://ts81.travian.com/karte.php?x=-2&y=39
344839	8	-30	1	98	Ecum3`s village	116	Ecum3	0		40	40	0	51	https://ts81.travian.com/karte.php?x=8&y=-30
347239	5	-33	3	277	mesutoze`s village	200	mesutoze	0		55	55	0	51	https://ts81.travian.com/karte.php?x=5&y=-33
348840	4	-35	3	468	GHOST`s village	270	GHOST	0		17	17	0	51	https://ts81.travian.com/karte.php?x=4&y=-35
351240	1	-38	3	696	Thorpi`s village	442	Thorpi	0		12	12	0	51	https://ts81.travian.com/karte.php?x=1&y=-38
359236	-13	-48	2	1757	Germania	1254	Barbro	0		15	15	0	51	https://ts81.travian.com/karte.php?x=-13&y=-48
287154	-5	42	3	859	Ba	518	Ben01	0		51	51	0	52	https://ts81.travian.com/karte.php?x=-5&y=42
343239	10	-28	2	25	Lord Of War`s village	32	Lord Of War	0		61	61	0	52	https://ts81.travian.com/karte.php?x=10&y=-28
361632	-20	-51	2	2401	chelucupar`s village	1813	chelucupar	0		15	15	0	52	https://ts81.travian.com/karte.php?x=-20&y=-51
362431	-22	-52	3	2477	Dag_`s village	1861	Dag_	0		12	12	0	52	https://ts81.travian.com/karte.php?x=-22&y=-52
281537	-15	49	1	1913	StalkerTP`s village	1315	StalkerTP	0		16	16	0	53	https://ts81.travian.com/karte.php?x=-15&y=49
283946	-9	46	2	1358	kotsifas`s village	926	kotsifas	0		12	12	0	53	https://ts81.travian.com/karte.php?x=-9&y=46
291968	3	36	3	470	01.čobanin	261	mudra sowa	0		49	49	0	53	https://ts81.travian.com/karte.php?x=3&y=36
295176	7	32	3	250	000	180	fiasco	0		20	20	0	53	https://ts81.travian.com/karte.php?x=7&y=32
353643	1	-41	3	841	Salteador`s village	557	Salteador	0		9	9	0	53	https://ts81.travian.com/karte.php?x=1&y=-41
358440	-8	-47	3	1517	Masc-17`s village	1025	Masc-17	0		10	10	0	53	https://ts81.travian.com/karte.php?x=-8&y=-47
360838	-13	-50	1	2112	Chaxzam 00	1445	chaxzam	0		22	22	0	53	https://ts81.travian.com/karte.php?x=-13&y=-50
286355	-3	43	2	947	cigar	603	amir_bahman	0		39	39	0	54	https://ts81.travian.com/karte.php?x=-3&y=43
347243	9	-33	1	340	kaa`s village	213	kaa	0		17	17	0	54	https://ts81.travian.com/karte.php?x=9&y=-33
361638	-14	-51	3	2197	Panama`s village	1531	Panama	0		12	12	0	54	https://ts81.travian.com/karte.php?x=-14&y=-51
362436	-17	-52	2	2359	Forbidden city`s village	1775	Forbidden city	0		15	15	0	54	https://ts81.travian.com/karte.php?x=-17&y=-52
282343	-10	48	1	1556	kingcompany`s village	1083	kingcompany	0		24	24	0	55	https://ts81.travian.com/karte.php?x=-10&y=48
289566	4	39	3	730	village	482	JLoite	0		46	46	0	55	https://ts81.travian.com/karte.php?x=4&y=39
291169	5	37	2	495	Zilvinas13`s village	293	Zilvinas13	0		8	8	0	55	https://ts81.travian.com/karte.php?x=5&y=37
295179	10	32	1	305	kksh`s village	205	kksh	0		8	8	0	55	https://ts81.travian.com/karte.php?x=10&y=32
349645	8	-36	2	588	Dinges`s village	356	Dinges	0		14	14	0	55	https://ts81.travian.com/karte.php?x=8&y=-36
352046	6	-39	2	709	aiolos	431	aiolos	0		85	85	0	55	https://ts81.travian.com/karte.php?x=6&y=-39
352846	5	-40	1	839	Samii`s village	564	Samii	0		13	13	0	55	https://ts81.travian.com/karte.php?x=5&y=-40
356844	-2	-45	3	1194	Top Defender	727	SuperMK	0		36	36	0	55	https://ts81.travian.com/karte.php?x=-2&y=-45
279134	-15	52	1	2191	username`s village	1518	username	0		37	37	0	56	https://ts81.travian.com/karte.php?x=-15&y=52
283149	-5	47	3	1372	Camelot	940	Arthur	0		34	34	0	56	https://ts81.travian.com/karte.php?x=-5&y=47
293576	9	34	1	325	Kamoreno`s village	88	Kamoreno	0		12	12	0	56	https://ts81.travian.com/karte.php?x=9&y=34
356047	2	-44	3	1147	Mahdi997m`s village	743	Mahdi997m	0		8	8	0	56	https://ts81.travian.com/karte.php?x=2&y=-44
356847	1	-45	1	1260	nikopol	822	nikoser74	0		75	75	0	56	https://ts81.travian.com/karte.php?x=1&y=-45
278332	-16	53	1	2337	CoViD 31	1736	NaWaK	0		17	17	0	57	https://ts81.travian.com/karte.php?x=-16&y=53
284755	-1	45	1	1181	Tavernello`s village	787	Tavernello	0		25	25	0	57	https://ts81.travian.com/karte.php?x=-1&y=45
285558	1	44	3	1037	hug and scream`s village	705	hug and scream	0		16	16	0	57	https://ts81.travian.com/karte.php?x=1&y=44
353648	6	-41	3	889	knightrider5000`s village	555	knightrider5000	0		8	8	0	57	https://ts81.travian.com/karte.php?x=6&y=-41
362444	-9	-52	3	2150	Little.King`s village	1483	Little.King	0		8	8	0	57	https://ts81.travian.com/karte.php?x=-9&y=-52
363244	-10	-53	2	2277	test	1639	kk2a	0		35	35	0	57	https://ts81.travian.com/karte.php?x=-10&y=-53
280744	-7	50	2	1646	rami	1175	rami	0		13	13	0	58	https://ts81.travian.com/karte.php?x=-7&y=50
288768	7	40	3	828	kupec`s	559	kupec	0		10	10	0	58	https://ts81.travian.com/karte.php?x=7&y=40
297587	15	29	2	182	z99 Start	153	Aquila	0		34	34	0	58	https://ts81.travian.com/karte.php?x=15&y=29
353650	8	-41	1	960	Destiny`s village	640	Destiny	0		8	8	0	58	https://ts81.travian.com/karte.php?x=8&y=-41
360049	-1	-49	1	1573	Bundás`s village	1099	Bundás	0		27	27	0	58	https://ts81.travian.com/karte.php?x=-1&y=-49
278338	-10	53	3	2229	Queen Anne`s village	1563	Queen Anne	0		16	16	0	59	https://ts81.travian.com/karte.php?x=-10&y=53
279142	-7	52	1	2003	killer--cz`s village	1393	killer--cz	0		12	12	0	59	https://ts81.travian.com/karte.php?x=-7&y=52
283154	0	47	1	1381	Maggas`s village	937	Maggas	0		23	23	0	59	https://ts81.travian.com/karte.php?x=0&y=47
285561	4	44	3	1005	Pochetnik`s village	651	Pochetnik	0		14	14	0	59	https://ts81.travian.com/karte.php?x=4&y=44
299191	17	27	2	97	Leo`s village	33	Leo	0		10	10	0	59	https://ts81.travian.com/karte.php?x=17&y=27
339244	20	-23	2	42	test`s village	47	test	0		39	39	0	59	https://ts81.travian.com/karte.php?x=20&y=-23
356051	6	-44	1	1064	[1]	718	okidoky	0		77	77	0	59	https://ts81.travian.com/karte.php?x=6&y=-44
281551	-1	49	1	1574	Witch`s village	959	Witch	0		14	14	0	60	https://ts81.travian.com/karte.php?x=-1&y=49
286364	6	43	2	972	rvrwow`s village	619	rvrwow	0		9	9	0	60	https://ts81.travian.com/karte.php?x=6&y=43
288770	9	40	3	818	.RA.`s village	470	.RA.	0		15	15	0	60	https://ts81.travian.com/karte.php?x=9&y=40
291176	12	37	3	704	Sparta	404	Sparta	0		15	15	0	60	https://ts81.travian.com/karte.php?x=12&y=37
298391	18	28	2	246	admiral`s village	183	admiral	0		11	11	0	60	https://ts81.travian.com/karte.php?x=18&y=28
336043	23	-19	2	27	TROY A	29	TROY	0		50	50	0	60	https://ts81.travian.com/karte.php?x=23&y=-19
356053	8	-44	2	1287	ferruh2	861	Ferruh2	0		17	17	0	60	https://ts81.travian.com/karte.php?x=8&y=-44
356853	7	-45	1	1329	james bond`s village	903	james bond	13	Noeps	35	35	0	60	https://ts81.travian.com/karte.php?x=7&y=-45
284762	6	45	3	1205	sly-defence`s village	804	sly-defence	0		8	8	0	61	https://ts81.travian.com/karte.php?x=6&y=45
292781	15	35	2	639	Stiter`s village	392	Stiter	0		13	13	0	61	https://ts81.travian.com/karte.php?x=15&y=35
354454	11	-42	1	1034	apologist`s village	715	apologist	0		8	8	0	61	https://ts81.travian.com/karte.php?x=11&y=-42
359254	5	-48	2	1539	purpleflexin`s village	1066	purpleflexin	0		23	23	0	61	https://ts81.travian.com/karte.php?x=5&y=-48
363251	-3	-53	3	2192	00 THE GOAT	1522	BLOATED GOAT	0		10	10	0	61	https://ts81.travian.com/karte.php?x=-3&y=-53
365650	-7	-56	2	2454	PartizaN`s village	1848	PartizaN	0		17	17	0	61	https://ts81.travian.com/karte.php?x=-7&y=-56
275936	-9	56	2	2551	dreamza9033	1929	dreamza9033	0		27	27	0	62	https://ts81.travian.com/karte.php?x=-9&y=56
281555	3	49	3	1593	Buavita`s village	1131	Buavita	0		15	15	0	62	https://ts81.travian.com/karte.php?x=3&y=49
282357	4	48	1	1512	Lazy	1012	Stribog	0		32	32	0	62	https://ts81.travian.com/karte.php?x=4&y=48
287971	11	41	2	834	Tontsaz`s village	558	Tontsaz	0		67	67	0	62	https://ts81.travian.com/karte.php?x=11&y=41
330440	27	-12	2	73	01 Todoroki	83	LeMillion	0		26	26	0	62	https://ts81.travian.com/karte.php?x=27&y=-12
337646	24	-21	2	192	A	135	bruhmomento	0		28	28	0	62	https://ts81.travian.com/karte.php?x=24&y=-21
348854	18	-35	1	733	Mhmdkh`s village	483	Mhmdkh	0		24	24	0	62	https://ts81.travian.com/karte.php?x=18&y=-35
349654	17	-36	2	822	CLOCK	533	Ziopit_	0		12	12	0	62	https://ts81.travian.com/karte.php?x=17&y=-36
352855	14	-40	3	941	سرخپوشان	614	amirhossein_ata	0		14	14	0	62	https://ts81.travian.com/karte.php?x=14&y=-40
356055	10	-44	2	1279	QUOTA`s village	612	QUOTA	0		8	8	0	62	https://ts81.travian.com/karte.php?x=10&y=-44
360855	4	-50	2	1842	Smrt	1279	Rumcajz	0		31	31	0	62	https://ts81.travian.com/karte.php?x=4&y=-50
362454	1	-52	2	2141	LA WEA	1439	Jutsu Thunder	0		31	31	0	62	https://ts81.travian.com/karte.php?x=1&y=-52
283160	6	47	2	1380	Acetilsalicilic	692	Bal-Aur	0		21	21	0	63	https://ts81.travian.com/karte.php?x=6&y=47
291180	16	37	3	742	Anakin`s village	446	Anakin	14	Gx	29	29	0	63	https://ts81.travian.com/karte.php?x=16&y=37
297593	21	29	2	335	Red Leaf Town	233	Ye Feng	0		22	22	0	63	https://ts81.travian.com/karte.php?x=21&y=29
298395	22	28	3	339	gabi`s village	221	gabi	0		43	43	0	63	https://ts81.travian.com/karte.php?x=22&y=28
299997	22	26	3	278	INCREDIBLES`s village	167	INCREDIBLES	0		10	10	0	63	https://ts81.travian.com/karte.php?x=22&y=26
339249	25	-23	3	343	caessar`s village	224	caessar	0		8	8	0	63	https://ts81.travian.com/karte.php?x=25&y=-23
344052	22	-29	2	534	Buffiaris`s village	342	Buffiaris	0		28	28	0	63	https://ts81.travian.com/karte.php?x=22&y=-29
360056	6	-49	1	1627	Uldin`s village	1163	Uldin	0		8	8	0	63	https://ts81.travian.com/karte.php?x=6&y=-49
275138	-6	57	3	2538	CleWhoHand`s village	1917	CleWhoHand	0		8	8	0	64	https://ts81.travian.com/karte.php?x=-6&y=57
276742	-4	55	3	2340	General`s village	1742	General	0		12	12	0	64	https://ts81.travian.com/karte.php?x=-4&y=55
285568	11	44	3	1212	Castor`s village	806	Castor	0		32	32	0	64	https://ts81.travian.com/karte.php?x=11&y=44
304006	26	21	2	255	00 Black	164	Black Flame	0		34	34	0	64	https://ts81.travian.com/karte.php?x=26&y=21
328840	29	-10	3	120	[00] Castrum	71	Steffo	0		21	21	0	64	https://ts81.travian.com/karte.php?x=29&y=-10
335246	27	-18	2	201	sharko`s village	150	sharko	6	~IK~	32	32	0	64	https://ts81.travian.com/karte.php?x=27&y=-18
344854	23	-30	1	698	Roellovic`s village	427	Roellovic	0		19	19	0	64	https://ts81.travian.com/karte.php?x=23&y=-30
345654	22	-31	1	685	karam	430	KARA	0		40	40	0	64	https://ts81.travian.com/karte.php?x=22&y=-31
351257	18	-38	1	930	mard`s village	623	mard	0		13	13	0	64	https://ts81.travian.com/karte.php?x=18&y=-38
353657	15	-41	3	1169	G.A.H.A`s village	762	8zero8	0		33	33	0	64	https://ts81.travian.com/karte.php?x=15&y=-41
357658	11	-46	2	1346	oppo`s village	918	oppo	0		32	32	0	64	https://ts81.travian.com/karte.php?x=11&y=-46
282362	9	48	2	1558	ViN`s village	1097	ViN	0		15	15	0	65	https://ts81.travian.com/karte.php?x=9&y=48
290380	17	38	1	890	Andy Cola	597	Andy Cola	0		18	18	0	65	https://ts81.travian.com/karte.php?x=17&y=38
295191	22	32	2	720	hiejgo`s village	465	hiejgo	0		38	38	0	65	https://ts81.travian.com/karte.php?x=22&y=32
306411	28	18	1	195	pi1993`s village	154	pi1993	0		20	20	0	65	https://ts81.travian.com/karte.php?x=28&y=18
309616	29	14	2	123	A00	87	Avelo	0		34	34	0	65	https://ts81.travian.com/karte.php?x=29&y=14
312821	30	10	3	107	Ana.....like	77	Ana	0		52	52	0	65	https://ts81.travian.com/karte.php?x=30&y=10
327239	30	-8	3	95	00	49	Sicario	0		50	50	0	65	https://ts81.travian.com/karte.php?x=30&y=-8
332845	29	-15	2	252	Gold`s village	123	Gold	0		19	19	0	65	https://ts81.travian.com/karte.php?x=29&y=-15
353659	17	-41	2	1159	error`s village	771	error	0		51	51	0	65	https://ts81.travian.com/karte.php?x=17&y=-41
354459	16	-42	3	1253	Useless`s village	828	Useless	0		13	13	0	65	https://ts81.travian.com/karte.php?x=16&y=-42
361659	7	-51	1	2001	00.Uruk	1389	BelongsHeaven	0		47	47	0	65	https://ts81.travian.com/karte.php?x=7&y=-51
279957	7	51	2	1843	Toxthicc`s village	1280	Toxthicc	0		14	14	0	66	https://ts81.travian.com/karte.php?x=7&y=51
290382	19	38	1	846	LightningPT`s village	474	LightningPT	0		12	12	0	66	https://ts81.travian.com/karte.php?x=19&y=38
300001	26	26	1	473	F0dac	279	aipaipara	0		13	13	0	66	https://ts81.travian.com/karte.php?x=26&y=26
311219	30	12	2	101	swentas`s village	13	swentas	0		87	87	0	66	https://ts81.travian.com/karte.php?x=30&y=12
323235	31	-3	2	130	as	74	lover	0		20	20	0	66	https://ts81.travian.com/karte.php?x=31&y=-3
332045	30	-14	1	215	Cole`s village	148	Cole	0		13	13	0	66	https://ts81.travian.com/karte.php?x=30&y=-14
335248	29	-18	2	334	emoewarix`s village	218	emoewarix	0		10	10	0	66	https://ts81.travian.com/karte.php?x=29&y=-18
348058	23	-34	2	877	Tazar`s village	587	Tazar	0		8	8	0	66	https://ts81.travian.com/karte.php?x=23&y=-34
348858	22	-35	1	848	vigoor`s village	528	vigoor	0		8	8	0	66	https://ts81.travian.com/karte.php?x=22&y=-35
351259	20	-38	2	1002	Anthracite`s village	674	Anthracite	0		45	45	0	66	https://ts81.travian.com/karte.php?x=20&y=-38
297598	26	29	1	690	TTKH	395	ttkh	0		19	19	0	67	https://ts81.travian.com/karte.php?x=26&y=29
324037	32	-4	3	211	01	159	ZardouZ	0		19	19	0	67	https://ts81.travian.com/karte.php?x=32&y=-4
341655	28	-26	3	695	1	435	ScorpionKh	0		34	34	0	67	https://ts81.travian.com/karte.php?x=28&y=-26
345657	25	-31	2	769	Turkoman`s village	524	Turkoman	0		8	8	0	67	https://ts81.travian.com/karte.php?x=25&y=-31
351261	22	-38	2	1148	Special Delivery	759	Poonami	0		34	34	0	67	https://ts81.travian.com/karte.php?x=22&y=-38
359262	13	-48	3	1818	Twrch`s village	1252	Twrch	0		12	12	0	67	https://ts81.travian.com/karte.php?x=13&y=-48
285574	17	44	1	1400	Santa Clarita	949	ozzyken	0		32	32	0	68	https://ts81.travian.com/karte.php?x=17&y=44
291988	23	36	2	987	1	665	alfa33	0		46	46	0	68	https://ts81.travian.com/karte.php?x=23&y=36
321635	33	-1	2	268	s1	171	The Shadow	0		26	26	0	68	https://ts81.travian.com/karte.php?x=33&y=-1
336852	31	-20	1	592	edraoui99`s village	351	edraoui99	0		9	9	0	68	https://ts81.travian.com/karte.php?x=31&y=-20
344057	27	-29	3	838	Masaraj`s village	549	Masaraj	0		11	11	0	68	https://ts81.travian.com/karte.php?x=27&y=-29
300004	29	26	3	693	ZP-City	400	environprot	0		68	68	0	69	https://ts81.travian.com/karte.php?x=29&y=26
309620	33	14	3	382	Donkerzs`s village	257	Donkerzs	0		42	42	0	69	https://ts81.travian.com/karte.php?x=33&y=14
325641	34	-6	1	432	bakter`s village	253	bakter	0		14	14	0	69	https://ts81.travian.com/karte.php?x=34&y=-6
328845	34	-10	1	420	А1	259	Oogabooga	0		10	10	0	69	https://ts81.travian.com/karte.php?x=34&y=-10
337654	32	-21	3	600	GHØST`s village	382	GHØST	0		19	19	0	69	https://ts81.travian.com/karte.php?x=32&y=-21
359265	16	-48	1	1973	01	1379	malo_viski	0		10	10	0	69	https://ts81.travian.com/karte.php?x=16&y=-48
279962	12	51	2	1965	ridvanyalcin21`s village	1364	ridvanyalcin21	0		12	12	0	70	https://ts81.travian.com/karte.php?x=12&y=51
283973	18	46	3	1536	Dodens`s village	1073	Dodens	0		8	8	0	70	https://ts81.travian.com/karte.php?x=18&y=46
285576	19	44	3	1515	VIP07`s village	1039	VIP07	0		21	21	0	70	https://ts81.travian.com/karte.php?x=19&y=44
291188	24	37	3	1025	#	695	Ferrus	0		47	47	0	70	https://ts81.travian.com/karte.php?x=24&y=37
300806	30	25	1	718	Karate_Kid`s village	464	Karate_Kid	0		10	10	0	70	https://ts81.travian.com/karte.php?x=30&y=25
305615	33	19	1	665	Tschimiske`s village	398	Tschimiske	0		27	27	0	70	https://ts81.travian.com/karte.php?x=33&y=19
329647	35	-11	1	582	sandalci611`s village	357	sandalci611	0		15	15	0	70	https://ts81.travian.com/karte.php?x=35&y=-11
358467	19	-47	1	1898	bastrup`s village	1301	bastrup	0		10	10	0	70	https://ts81.travian.com/karte.php?x=19&y=-47
359267	18	-48	2	1956	dominikkiraly`s village	1371	dominikkiraly	0		12	12	0	70	https://ts81.travian.com/karte.php?x=18&y=-48
302410	32	23	2	732	Fabiobruno`s village	484	Fabiobruno	0		14	14	0	71	https://ts81.travian.com/karte.php?x=32&y=23
306417	34	18	3	552	Asterix`s village	337	Asterix	0		12	12	0	71	https://ts81.travian.com/karte.php?x=34&y=18
316832	36	5	1	344	Tiberius`s village	241	Tiberius	0		11	11	0	71	https://ts81.travian.com/karte.php?x=36&y=5
321638	36	-1	1	520	sandalci61`s village	319	sandalci61	0		37	37	0	71	https://ts81.travian.com/karte.php?x=36&y=-1
328046	36	-9	3	574	01 Alesia	364	Kamender	0		20	20	0	71	https://ts81.travian.com/karte.php?x=36&y=-9
339257	33	-23	1	836	ceasar`s village	560	ceasar	0		13	13	0	71	https://ts81.travian.com/karte.php?x=33&y=-23
342460	32	-27	2	955	FunnyBunny`s village	660	Slow J	0		28	28	0	71	https://ts81.travian.com/karte.php?x=32&y=-27
279164	15	52	1	2196	cyzman1`s village	1521	cyzman1	0		32	32	0	72	https://ts81.travian.com/karte.php?x=15&y=52
283975	20	46	2	1619	Southmont	1143	Harrison	0		22	22	0	72	https://ts81.travian.com/karte.php?x=20&y=46
295198	29	32	2	995	Dersimli`s village	686	Dersimli	0		56	56	0	72	https://ts81.travian.com/karte.php?x=29&y=32
300809	33	25	1	814	01.	504	Mau	0		13	13	0	72	https://ts81.travian.com/karte.php?x=33&y=25
307219	35	17	3	734	KATENOK`s village	477	KATENOK	0		8	8	0	72	https://ts81.travian.com/karte.php?x=35&y=17
328848	37	-10	2	688	test12`s village	402	test12	0		8	8	0	72	https://ts81.travian.com/karte.php?x=37&y=-10
338457	34	-22	1	770	loser`s village	521	loser	0		8	8	0	72	https://ts81.travian.com/karte.php?x=34&y=-22
345663	31	-31	1	1135	mitnizell`s village	736	mitnizell	0		8	8	0	72	https://ts81.travian.com/karte.php?x=31&y=-31
346463	30	-32	3	1165	aisnudfj`s village	774	aisnudfj	0		8	8	0	72	https://ts81.travian.com/karte.php?x=30&y=-32
349666	29	-36	3	1328	1	910	Ertugrul	0		17	17	0	72	https://ts81.travian.com/karte.php?x=29&y=-36
362469	16	-52	2	2314	Romano`s village	1698	Romano	0		10	10	0	72	https://ts81.travian.com/karte.php?x=16&y=-52
281571	19	49	1	2175	Musashi`s village	1497	Musashi	0		12	12	0	73	https://ts81.travian.com/karte.php?x=19&y=49
284778	22	45	1	1698	Rafistan`s village	1209	Rafistan	0		11	11	0	73	https://ts81.travian.com/karte.php?x=22&y=45
287985	25	41	1	1508	00,	1020	ste.inter	0		32	32	0	73	https://ts81.travian.com/karte.php?x=25&y=41
304816	35	20	3	737	Pound Town	439	ploppy	0		34	34	0	73	https://ts81.travian.com/karte.php?x=35&y=20
322441	38	-2	3	694	cobaan`s village	397	cobaan	0		8	8	0	73	https://ts81.travian.com/karte.php?x=38&y=-2
325645	38	-6	2	689	Lacix`s village	433	Lacix	0		8	8	0	73	https://ts81.travian.com/karte.php?x=38&y=-6
337658	36	-21	1	963	bozhkata98`s village	522	bozhkata98	0		16	16	0	73	https://ts81.travian.com/karte.php?x=36&y=-21
340060	35	-24	3	897	Burp	567	HelloKimmie	0		11	11	0	73	https://ts81.travian.com/karte.php?x=35&y=-24
351267	28	-38	1	1369	bloodstriker`s village	649	bloodstriker	0		8	8	0	73	https://ts81.travian.com/karte.php?x=28&y=-38
353669	27	-41	3	1618	Dunder village	420	Dunder	0		14	14	0	73	https://ts81.travian.com/karte.php?x=27&y=-41
356870	24	-45	1	1915	DrDrea`s village	1323	DrDrea	0		11	11	0	73	https://ts81.travian.com/karte.php?x=24&y=-45
276760	14	55	1	2579	Winz`s village	1939	Winz	0		8	8	0	74	https://ts81.travian.com/karte.php?x=14&y=55
279167	18	52	3	2361	sibun ih`s village	1789	sibun ih	0		12	12	0	74	https://ts81.travian.com/karte.php?x=18&y=52
289590	28	39	2	1486	Asi	1005	asi	0		30	30	0	74	https://ts81.travian.com/karte.php?x=28&y=39
321641	39	-1	1	711	Flufftail`s village	444	Flufftail	0		11	11	0	74	https://ts81.travian.com/karte.php?x=39&y=-1
328049	39	-9	2	840	Dolphin 00	417	Dolphin	0		59	59	0	74	https://ts81.travian.com/karte.php?x=39&y=-9
339260	36	-23	2	1041	01	713	Plisani medo	0		19	19	0	74	https://ts81.travian.com/karte.php?x=36&y=-23
348067	32	-34	3	1455	Bertone`s village	984	Bertone	0		23	23	0	74	https://ts81.travian.com/karte.php?x=32&y=-34
360072	22	-49	1	2305	deadlyAssasin`s village	1686	deadlyAssasin	0		26	26	0	74	https://ts81.travian.com/karte.php?x=22&y=-49
293599	32	34	3	1428	Chickenwuss	950	Chickenwuss	0		56	56	0	75	https://ts81.travian.com/karte.php?x=32&y=34
328851	40	-10	1	849	why not`s village	572	why not	0		20	20	0	75	https://ts81.travian.com/karte.php?x=40&y=-10
334457	39	-17	1	1038	ekici	716	ekici	0		45	45	0	75	https://ts81.travian.com/karte.php?x=39&y=-17
336058	38	-19	1	921	Diablica_`s village	594	Diablica_	0		21	21	0	75	https://ts81.travian.com/karte.php?x=38&y=-19
343265	36	-28	3	1339	Flyboy1	831	Flyboy1	0		35	35	0	75	https://ts81.travian.com/karte.php?x=36&y=-28
285584	27	44	1	2060	Katniss`s village	1400	Katniss	0		11	11	0	76	https://ts81.travian.com/karte.php?x=27&y=44
287187	28	42	3	1682	Red Wizard`s village	1180	Red Wizard	0		12	12	0	76	https://ts81.travian.com/karte.php?x=28&y=42
312031	41	11	2	876	Teater`s village	591	Teater	0		8	8	0	76	https://ts81.travian.com/karte.php?x=41&y=11
324046	41	-4	2	879	Noite Violenta`s village	588	Noite Violenta	0		12	12	0	76	https://ts81.travian.com/karte.php?x=41&y=-4
336860	39	-20	1	1155	0	766	Caesar	0		50	50	0	76	https://ts81.travian.com/karte.php?x=39&y=-20
340864	38	-25	2	1266	dfordeath11`s village	826	dfordeath11	0		8	8	0	76	https://ts81.travian.com/karte.php?x=38&y=-25
345667	35	-31	1	1464	tom`s village	983	tom	0		13	13	0	76	https://ts81.travian.com/karte.php?x=35&y=-31
349670	33	-36	3	1584	GaulTest`s village	1124	GaulTest	0		19	19	0	76	https://ts81.travian.com/karte.php?x=33&y=-36
351271	32	-38	1	1674	Sasuke Uchiha`s village	1191	Sasuke Uchiha	0		35	35	0	76	https://ts81.travian.com/karte.php?x=32&y=-38
352071	31	-39	3	1848	ELY`s village	1292	ELY	0		11	11	0	76	https://ts81.travian.com/karte.php?x=31&y=-39
354472	29	-42	3	1930	thina`s village	1168	thina	0		8	8	0	76	https://ts81.travian.com/karte.php?x=29&y=-42
356073	28	-44	1	2134	Rasht	1471	SpacewalkerS6	0		28	28	0	76	https://ts81.travian.com/karte.php?x=28&y=-44
362475	22	-52	1	2520	Shane`s village	1905	Shane	0		8	8	0	76	https://ts81.travian.com/karte.php?x=22&y=-52
283982	27	46	3	2190	lorderfan`s village	1520	lorderfan	0		13	13	0	77	https://ts81.travian.com/karte.php?x=27&y=46
287990	30	41	1	1776	01	1265	q6ko	0		20	20	0	77	https://ts81.travian.com/karte.php?x=30&y=41
293601	34	34	1	1522	Anadriel`s village	1053	Anadriel	0		11	11	0	77	https://ts81.travian.com/karte.php?x=34&y=34
296807	36	30	2	1314	dmitic016`s village	875	dmitic016	0		8	8	0	77	https://ts81.travian.com/karte.php?x=36&y=30
320843	42	0	1	868	01 Maybe	545	FatUps	0		30	30	0	77	https://ts81.travian.com/karte.php?x=42&y=0
330455	42	-12	2	1161	Minsk	768	RuFF	0		10	10	0	77	https://ts81.travian.com/karte.php?x=42&y=-12
361676	24	-51	2	2529	depua`s village	1914	depua	0		13	13	0	77	https://ts81.travian.com/karte.php?x=24&y=-51
285586	29	44	3	2182	sule_cro`s village	1512	sule_cro	0		23	23	0	78	https://ts81.travian.com/karte.php?x=29&y=44
296007	37	31	1	1509	00	1016	Julius	0		47	47	0	78	https://ts81.travian.com/karte.php?x=37&y=31
301616	39	24	2	1225	A 01	627	TheDarthOne	0		9	9	0	78	https://ts81.travian.com/karte.php?x=39&y=24
335261	42	-18	3	1334	анус	911	vasia	0		18	18	0	78	https://ts81.travian.com/karte.php?x=42&y=-18
336061	41	-19	3	1197	schadyk`s village	796	schadyk	0		55	55	0	78	https://ts81.travian.com/karte.php?x=41&y=-19
