ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	distance	links
299118	-56	27	2	3335	bholoo`s village	2403	bholoo	0		28	0	28	35	https://ts81.travian.com/karte.php?x=-56&y=27
311187	-2	12	5	14	WW Village	1	Natars	0		238	238	0	35	https://ts81.travian.com/karte.php?x=-2&y=12
320801	0	0	5	1	Natars	1	Natars	0		781	781	0	35	https://ts81.travian.com/karte.php?x=0&y=0
349595	-42	-36	1	2396	libra`s village	1810	libra	0		182	108	74	35	https://ts81.travian.com/karte.php?x=-42&y=-36
349598	-39	-36	3	2198	Original Yme 1	1529	Yme	56	Loner	385	291	94	35	https://ts81.travian.com/karte.php?x=-39&y=-36
349603	-34	-36	2	1760	pirates	1245	pirates	0		30	30	0	35	https://ts81.travian.com/karte.php?x=-34&y=-36
349608	-29	-36	3	1313	Malky s gaffe	492	Lord malky	2	Gladius	337	293	44	35	https://ts81.travian.com/karte.php?x=-29&y=-36
292728	-38	35	3	2063	LordAres87`s village	923	LordAres87	0		8	8	0	36	https://ts81.travian.com/karte.php?x=-38&y=35
292730	-36	35	2	1657	abcdgvhbjvbvbvv`s village	1178	abcdgvhbjvbvbvv	0		8	8	0	36	https://ts81.travian.com/karte.php?x=-36&y=35
292736	-30	35	1	1262	c0ncurr3ntd3ath`s village	833	c0ncurr3ntd3ath	0		28	28	0	36	https://ts81.travian.com/karte.php?x=-30&y=35
297516	-56	29	1	5128	Panette`s village	2456	Panette	0		12	0	12	36	https://ts81.travian.com/karte.php?x=-56&y=29
297558	-14	29	3	117	hazar`s village	82	hazar	0		9	9	0	36	https://ts81.travian.com/karte.php?x=-14&y=29
320802	1	0	1	15	Multihunter`s village	2	Multihunter	1	TG-TS	20	20	0	36	https://ts81.travian.com/karte.php?x=1&y=0
345617	-15	-31	3	320	A	228	pelag	31	GRB	428	398	30	36	https://ts81.travian.com/karte.php?x=-15&y=-31
347217	-17	-33	2	541	icecoldking`s Nest	340	icecoldking	2	Gladius	328	280	48	36	https://ts81.travian.com/karte.php?x=-17&y=-33
347984	-51	-34	3	3004	Lothlorien	2210	LiLiTH	0		78	23	55	36	https://ts81.travian.com/karte.php?x=-51&y=-34
348015	-20	-34	2	717	sajjadintel`s village	436	sajjadintel	0		12	12	0	36	https://ts81.travian.com/karte.php?x=-20&y=-34
348789	-47	-35	1	2907	II	2128	gholikhan	0		20	13	7	36	https://ts81.travian.com/karte.php?x=-47&y=-35
349591	-46	-36	2	2741	poori11	1989	poori44	0		60	22	38	36	https://ts81.travian.com/karte.php?x=-46&y=-36
349612	-25	-36	1	1103	FevA`s village	732	FevA	2	Gladius	520	453	67	36	https://ts81.travian.com/karte.php?x=-25&y=-36
350402	-36	-37	3	1986	Sexy Town	1380	Alphapup	19	OSK	448	422	26	36	https://ts81.travian.com/karte.php?x=-36&y=-37
350407	-31	-37	1	1457	Sphinx	936	Sphinx	32	Gl4dius	140	115	25	36	https://ts81.travian.com/karte.php?x=-31&y=-37
350411	-27	-37	2	1321	YYY`s village	895	YYY	0		27	27	0	36	https://ts81.travian.com/karte.php?x=-27&y=-37
291923	-42	36	1	2346	atsulu`s village	1751	atsulu	0		48	48	0	37	https://ts81.travian.com/karte.php?x=-42&y=36
291930	-35	36	3	1660	Kells	1181	lindylou	0		148	62	86	37	https://ts81.travian.com/karte.php?x=-35&y=36
291934	-31	36	3	1472	01	989	Aurore Boréale	0		78	72	6	37	https://ts81.travian.com/karte.php?x=-31&y=36
291938	-27	36	3	1180	himbo`s village--	789	himbo	17	salling	347	317	30	37	https://ts81.travian.com/karte.php?x=-27&y=36
292721	-45	35	2	2542	ThePunisher`s village	1921	ThePunisher	0		36	25	11	37	https://ts81.travian.com/karte.php?x=-45&y=35
293518	-49	34	3	3010	1	2215	Happy face	0		25	25	0	37	https://ts81.travian.com/karte.php?x=-49&y=34
293545	-22	34	3	789	W0LF`s village	475	W0LF	0		8	8	0	37	https://ts81.travian.com/karte.php?x=-22&y=34
294349	-19	33	1	626	Neapole	388	Aomegane	0		18	18	0	37	https://ts81.travian.com/karte.php?x=-19&y=33
295116	-53	32	2	3246	Schiaffo sul culetto	2359	LINA MAIALINA	0		46	0	46	37	https://ts81.travian.com/karte.php?x=-53&y=32
295955	-15	31	2	314	Scorpion`s village	215	Scorpion	0		39	37	2	37	https://ts81.travian.com/karte.php?x=-15&y=31
297560	-12	29	1	78	Ljubljana	96	Partisan	32	Gl4dius	237	167	70	37	https://ts81.travian.com/karte.php?x=-12&y=29
346419	-14	-32	3	480	99	300	Epa	0		471	420	51	37	https://ts81.travian.com/karte.php?x=-14&y=-32
349615	-22	-36	1	938	a. Zender	630	Ted Williams	0		131	96	35	37	https://ts81.travian.com/karte.php?x=-22&y=-36
351205	-34	-38	1	1847	Ragnar`s village	1281	Ragnar	0		161	91	70	37	https://ts81.travian.com/karte.php?x=-34&y=-38
351207	-32	-38	1	1681	Stamford Bridge	1203	Voltaire	32	Gl4dius	184	124	60	37	https://ts81.travian.com/karte.php?x=-32&y=-38
351210	-29	-38	2	1456	00	975	Witcher	0		119	83	36	37	https://ts81.travian.com/karte.php?x=-29&y=-38
291124	-40	37	3	2247	xiayan6970`s village	1593	xiayan6970	0		94	66	28	38	https://ts81.travian.com/karte.php?x=-40&y=37
291921	-44	36	1	2472	01	1855	Asquiol	0		112	102	10	38	https://ts81.travian.com/karte.php?x=-44&y=36
291940	-25	36	3	1083	Armorica	734	efedros	47	SEAP	81	76	5	38	https://ts81.travian.com/karte.php?x=-25&y=36
293547	-20	34	3	712	checho`s village 01	459	checho77	0		68	59	9	38	https://ts81.travian.com/karte.php?x=-20&y=34
293549	-18	34	3	614	01 Romania	365	macris	0		126	99	27	38	https://ts81.travian.com/karte.php?x=-18&y=34
344021	-9	-29	1	57	[00]	21	Akathisia	0		172	129	43	38	https://ts81.travian.com/karte.php?x=-9&y=-29
344821	-10	-30	3	137	Valhöll	70	therion	0		20	20	0	38	https://ts81.travian.com/karte.php?x=-10&y=-30
346421	-12	-32	3	319	Rednicks`s village	234	Rednicks	0		83	66	17	38	https://ts81.travian.com/karte.php?x=-12&y=-32
348820	-16	-35	3	666	stop now	407	jayce85	0		126	101	25	38	https://ts81.travian.com/karte.php?x=-16&y=-35
349618	-19	-36	3	854	1	554	kepetdarasta	0		60	43	17	38	https://ts81.travian.com/karte.php?x=-19&y=-36
351192	-47	-38	3	2966	LoLoX`s village	2187	LoLoX	0		8	8	0	38	https://ts81.travian.com/karte.php?x=-47&y=-38
351213	-26	-38	3	1323	Death`s village	876	Death	0		64	62	2	38	https://ts81.travian.com/karte.php?x=-26&y=-38
352013	-27	-39	2	1345	Dustbin	919	Dustbin	2	Gladius	349	215	134	38	https://ts81.travian.com/karte.php?x=-27&y=-39
290321	-42	38	3	2550	anton	1926	anton	0		26	23	3	39	https://ts81.travian.com/karte.php?x=-42&y=38
290325	-38	38	1	3340	New village	158	Archibald	2	Gladius	187	0	187	39	https://ts81.travian.com/karte.php?x=-38&y=38
290327	-36	38	1	2080	Harry	1425	kjiugu	0		72	72	0	39	https://ts81.travian.com/karte.php?x=-36&y=38
291119	-45	37	1	2637	Jack Sorrow`s village	1981	Jack Sorrow	0		13	13	0	39	https://ts81.travian.com/karte.php?x=-45&y=37
291138	-26	37	2	1183	Struganik	781	Dimitrije1996	17	salling	103	85	18	39	https://ts81.travian.com/karte.php?x=-26&y=37
292714	-52	35	1	5294	B	2544	Lmayonez	0		11	0	11	39	https://ts81.travian.com/karte.php?x=-52&y=35
292747	-19	35	2	731	Faramund`s village	490	Faramund	9	Academy	406	329	77	39	https://ts81.travian.com/karte.php?x=-19&y=35
293514	-53	34	2	5285	Start village	2536	Hideous	0		30	0	30	39	https://ts81.travian.com/karte.php?x=-53&y=34
296760	-11	30	2	141	Black & White`s village	121	Black & White	0		10	10	0	39	https://ts81.travian.com/karte.php?x=-11&y=30
297562	-10	29	2	77	Satie sulla`s village	90	Satie sulla	2	Gladius	478	425	53	39	https://ts81.travian.com/karte.php?x=-10&y=29
345623	-9	-31	3	110	cogono	36	archimonde	0		46	46	0	39	https://ts81.travian.com/karte.php?x=-9&y=-31
346423	-10	-32	1	315	dezcroix	236	dezcroix	0		106	106	0	39	https://ts81.travian.com/karte.php?x=-10&y=-32
350387	-51	-37	1	5181	Grey Eyed`s village	2494	Grey Eyed	0		8	0	8	39	https://ts81.travian.com/karte.php?x=-51&y=-37
350420	-18	-37	3	860	Tatjana`s village	569	Tatjana	0		11	11	0	39	https://ts81.travian.com/karte.php?x=-18&y=-37
351217	-22	-38	2	1141	Hell Hole	742	maanmomani	0		92	75	17	39	https://ts81.travian.com/karte.php?x=-22&y=-38
351994	-46	-39	3	2955	Bidewil`s village	2169	Bidewil	0		8	8	0	39	https://ts81.travian.com/karte.php?x=-46&y=-39
352800	-41	-40	1	2595	01 Jonny	1946	joncoffee	0		281	248	33	39	https://ts81.travian.com/karte.php?x=-41&y=-40
352807	-34	-40	2	2078	Mr.Shadow`s village	1424	Mr.Shadow	25	CRARES	107	91	16	39	https://ts81.travian.com/karte.php?x=-34&y=-40
352811	-30	-40	1	1727	Abad`s village	1242	Abad	0		225	184	41	39	https://ts81.travian.com/karte.php?x=-30&y=-40
289522	-40	39	3	2422	Dag_21`s village	1827	Dag_21	0		8	8	0	40	https://ts81.travian.com/karte.php?x=-40&y=39
289532	-30	39	3	1555	Maellloune`s village	1024	Maellloune	0		275	258	17	40	https://ts81.travian.com/karte.php?x=-30&y=39
290316	-47	38	2	3026	Joncole`s village	2225	Joncole	0		44	27	17	40	https://ts81.travian.com/karte.php?x=-47&y=38
290338	-25	38	1	1186	Roma	799	Arctos	17	salling	101	66	35	40	https://ts81.travian.com/karte.php?x=-25&y=38
291115	-49	37	3	3131	Rimtas Ciuvas	2301	Rimtas Ciuvas	0		98	0	98	40	https://ts81.travian.com/karte.php?x=-49&y=37
291143	-21	37	3	974	honda`s village	656	honda	0		11	11	0	40	https://ts81.travian.com/karte.php?x=-21&y=37
291914	-51	36	1	3215	tamermertgulec`s village	2326	tamermertgulec	0		22	0	22	40	https://ts81.travian.com/karte.php?x=-51&y=36
295158	-11	32	2	307	Raskolnikov	192	Raskolnikov	0		35	35	0	40	https://ts81.travian.com/karte.php?x=-11&y=32
344024	-6	-29	3	47	Ahti`s village	39	Ahti	0		8	8	0	40	https://ts81.travian.com/karte.php?x=-6&y=-29
347223	-11	-33	3	433	Harry Potter`s village	281	Harry Potter	0		18	18	0	40	https://ts81.travian.com/karte.php?x=-11&y=-33
348823	-13	-35	1	540	snowwa69`s village	338	snowwa69	0		43	43	0	40	https://ts81.travian.com/karte.php?x=-13&y=-35
350422	-16	-37	1	815	Dagdigdug	510	Dagdigdug	0		55	55	0	40	https://ts81.travian.com/karte.php?x=-16&y=-37
351991	-49	-39	1	5174	Breech`s village	2492	Breech	0		8	0	8	40	https://ts81.travian.com/karte.php?x=-49&y=-39
353599	-43	-41	2	2915	Ziro`s village	2138	Ziro	0		51	17	34	40	https://ts81.travian.com/karte.php?x=-43&y=-41
353605	-37	-41	3	2360	Nasta	1779	jaaaaaa	0		46	46	0	40	https://ts81.travian.com/karte.php?x=-37&y=-41
353610	-32	-41	1	2064	001	1401	KingSelassi	25	CRARES	160	139	21	40	https://ts81.travian.com/karte.php?x=-32&y=-41
288725	-36	40	1	2184	Puckery`s village	1511	Puckery	0		71	71	0	41	https://ts81.travian.com/karte.php?x=-36&y=40
288727	-34	40	2	2084	Dark side	1417	Black Knight	44	LUSOBRAS	88	50	38	41	https://ts81.travian.com/karte.php?x=-34&y=40
288730	-31	40	1	1911	Ganymede	1316	PGE	48	WC	90	74	16	41	https://ts81.travian.com/karte.php?x=-31&y=40
289518	-44	39	3	2826	00 Maddy	2065	Maddy	0		93	46	47	41	https://ts81.travian.com/karte.php?x=-44&y=39
289536	-26	39	1	1350	Tizian`s village	925	Tizian	0		8	8	0	41	https://ts81.travian.com/karte.php?x=-26&y=39
291146	-18	37	3	842	Wingz Of Ice`s village	530	Wingz Of Ice	0		12	12	0	41	https://ts81.travian.com/karte.php?x=-18&y=37
291948	-17	36	1	765	Casita de Tauro	479	aldebarancin	0		12	12	0	41	https://ts81.travian.com/karte.php?x=-17&y=36
294356	-12	33	1	408	OttoMann`s village	258	OttoMann	17	salling	199	160	39	41	https://ts81.travian.com/karte.php?x=-12&y=33
296763	-8	30	2	88	foresight`s village	50	foresight	0		8	8	0	41	https://ts81.travian.com/karte.php?x=-8&y=30
297566	-6	29	2	17	trimbaler`s village	3	trimbaler	0		280	280	0	41	https://ts81.travian.com/karte.php?x=-6&y=29
344826	-5	-30	3	56	[-0-]	9	cismarine	0		152	111	41	41	https://ts81.travian.com/karte.php?x=-5&y=-30
345626	-6	-31	1	109	! ~ X ~ !	84	L0veX	32	Gl4dius	188	166	22	41	https://ts81.travian.com/karte.php?x=-6&y=-31
350424	-14	-37	1	805	D4nN1`s village	536	D4nN1	0		18	18	0	41	https://ts81.travian.com/karte.php?x=-14&y=-37
351222	-17	-38	3	951	ViTooo	653	ViTooo	0		384	303	81	41	https://ts81.travian.com/karte.php?x=-17&y=-38
352022	-18	-39	3	1031	Salivandr`s village	711	Salivandr	0		8	8	0	41	https://ts81.travian.com/karte.php?x=-18&y=-39
352819	-22	-40	1	1303	Ops`s village	877	Ops	0		12	12	0	41	https://ts81.travian.com/karte.php?x=-22&y=-40
352821	-20	-40	1	1195	Bohemond`s village	770	Bohemond	0		23	23	0	41	https://ts81.travian.com/karte.php?x=-20&y=-40
353617	-25	-41	1	1463	ninch`s village	956	ninch	0		77	58	19	41	https://ts81.travian.com/karte.php?x=-25&y=-41
353619	-23	-41	3	1379	avena 3 ositos`s village	945	avena 3 ositos	0		10	10	0	41	https://ts81.travian.com/karte.php?x=-23&y=-41
354405	-38	-42	1	2609	Leg1on`s village	1951	Leg1on	0		15	15	0	41	https://ts81.travian.com/karte.php?x=-38&y=-42
354410	-33	-42	3	2202	SNAPUSWIPE	1539	tainanbombonato	0		78	55	23	41	https://ts81.travian.com/karte.php?x=-33&y=-42
354412	-31	-42	1	2109	1	1441	NIS81	0		16	16	0	41	https://ts81.travian.com/karte.php?x=-31&y=-42
354414	-29	-42	1	1935	Vinny Dou`s village	1337	Vinny Dou	0		10	10	0	41	https://ts81.travian.com/karte.php?x=-29&y=-42
287917	-43	41	3	2720	Cristine`s village	2033	Cristine	0		57	19	38	42	https://ts81.travian.com/karte.php?x=-43&y=41
287921	-39	41	1	2499	Akineton`s village	1887	Akineton	0		14	14	0	42	https://ts81.travian.com/karte.php?x=-39&y=41
288716	-45	40	3	2958	Igor`s village	2176	Igor	0		16	16	0	42	https://ts81.travian.com/karte.php?x=-45&y=40
288736	-25	40	2	1359	Tranquilandia	930	Ihammer	0		106	100	6	42	https://ts81.travian.com/karte.php?x=-25&y=40
289542	-20	39	3	1009	Char	690	Char	0		52	52	0	42	https://ts81.travian.com/karte.php?x=-20&y=39
290346	-17	38	2	910	kalimero`s village	615	kalimero	0		108	89	19	42	https://ts81.travian.com/karte.php?x=-17&y=38
291950	-15	36	2	681	01	428	loonatic	0		34	34	0	42	https://ts81.travian.com/karte.php?x=-15&y=36
292753	-13	35	2	538	Village	331	Raubar	0		139	123	16	42	https://ts81.travian.com/karte.php?x=-13&y=35
293556	-11	34	1	488	Pixx`s village	294	Pixx	0		28	28	0	42	https://ts81.travian.com/karte.php?x=-11&y=34
295161	-8	32	3	213	Ablegøye`s village	161	Ablegøye	0		17	17	0	42	https://ts81.travian.com/karte.php?x=-8&y=32
347227	-7	-33	1	264	Victoria 810	44	Melon Deer	0		223	180	43	42	https://ts81.travian.com/karte.php?x=-7&y=-33
348026	-9	-34	2	418	Josakralj 26`s village	266	Josakralj 26	0		21	21	0	42	https://ts81.travian.com/karte.php?x=-9&y=-34
352024	-16	-39	1	948	Waliuxas`s village	652	Waliuxas	0		8	8	0	42	https://ts81.travian.com/karte.php?x=-16&y=-39
352824	-17	-40	1	983	001	666	Myoxx	0		63	63	0	42	https://ts81.travian.com/karte.php?x=-17&y=-40
353621	-21	-41	2	1282	Armadillo	858	Dizzy	0		11	11	0	42	https://ts81.travian.com/karte.php?x=-21&y=-41
354398	-45	-42	1	3337	1- Firstvill	2397	Vitellusmagnus	0		72	0	72	42	https://ts81.travian.com/karte.php?x=-45&y=-42
355201	-43	-43	3	3045	Rcs`s village	2240	Rcs	0		12	12	0	42	https://ts81.travian.com/karte.php?x=-43&y=-43
355207	-37	-43	1	2546	Raido 0	1925	Raido	0		122	79	43	42	https://ts81.travian.com/karte.php?x=-37&y=-43
355210	-34	-43	2	2336	01	1729	mohammad king	0		42	36	6	42	https://ts81.travian.com/karte.php?x=-34&y=-43
355212	-32	-43	2	2241	ReaLMasteR	1584	ReaLMasteR	0		63	51	12	42	https://ts81.travian.com/karte.php?x=-32&y=-43
287115	-44	42	3	3173	demelly`s village	2311	demelly	0		11	0	11	43	https://ts81.travian.com/karte.php?x=-44&y=42
287123	-36	42	1	2335	Vraac`s village	1732	Vraac	0		8	8	0	43	https://ts81.travian.com/karte.php?x=-36&y=42
287125	-34	42	1	2228	Hellion`s	1564	Hellion	0		85	69	16	43	https://ts81.travian.com/karte.php?x=-34&y=42
287131	-28	42	1	1643	0	1166	kim	0		50	50	0	43	https://ts81.travian.com/karte.php?x=-28&y=42
288713	-48	40	1	3306	talocop572`s village	2385	talocop572	0		8	0	8	43	https://ts81.travian.com/karte.php?x=-48&y=40
291151	-13	37	3	702	Wozzle`s village	451	Wozzle	0		12	12	0	43	https://ts81.travian.com/karte.php?x=-13&y=37
291953	-12	36	2	602	Prince`s village	380	Prince	0		8	8	0	43	https://ts81.travian.com/karte.php?x=-12&y=36
292756	-10	35	3	492	kacsoo`s village	299	kacsoo	0		12	12	0	43	https://ts81.travian.com/karte.php?x=-10&y=35
293558	-9	34	1	384	Enter`s village	260	Enter	0		8	8	0	43	https://ts81.travian.com/karte.php?x=-9&y=34
296766	-5	30	2	21	J-Lord	8	J-Lord	0		83	83	0	43	https://ts81.travian.com/karte.php?x=-5&y=30
345629	-3	-31	3	70	Cgd`s village	73	Cgd	0		14	14	0	43	https://ts81.travian.com/karte.php?x=-3&y=-31
351227	-12	-38	1	806	kouter`s village	531	kouter	0		163	108	55	43	https://ts81.travian.com/karte.php?x=-12&y=-38
352027	-13	-39	3	863	1. Filomeno	570	Lopr	0		25	25	0	43	https://ts81.travian.com/karte.php?x=-13&y=-39
356001	-44	-44	2	5156	01 GANJAFARM	2481	snoop lion	0		10	0	10	43	https://ts81.travian.com/karte.php?x=-44&y=-44
356004	-41	-44	3	3002	cakex`s village	2208	cakex	0		8	8	0	43	https://ts81.travian.com/karte.php?x=-41&y=-44
356006	-39	-44	3	2930	petob`s village	2139	petob	0		83	29	54	43	https://ts81.travian.com/karte.php?x=-39&y=-44
356018	-27	-44	1	2108	Google`s village	1443	Google	0		11	11	0	43	https://ts81.travian.com/karte.php?x=-27&y=-44
286331	-27	43	1	1897	Lala`s village	1298	Lala	0		227	161	66	44	https://ts81.travian.com/karte.php?x=-27&y=43
288743	-18	40	2	1102	king arthur`s villa0	698	king arthur	0		88	78	10	44	https://ts81.travian.com/karte.php?x=-18&y=40
289547	-15	39	2	874	Minotaurus 001	526	Minotaurus	0		132	47	85	44	https://ts81.travian.com/karte.php?x=-15&y=39
290349	-14	38	1	786	HQ	512	Harley Quinn	0		72	53	19	44	https://ts81.travian.com/karte.php?x=-14&y=38
291153	-11	37	3	675	Deco 00	393	Dodix	17	salling	101	68	33	44	https://ts81.travian.com/karte.php?x=-11&y=37
293560	-7	34	1	381	king of persia`s vil	240	king of persia	32	Gl4dius	106	65	41	44	https://ts81.travian.com/karte.php?x=-7&y=34
296768	-3	30	2	20	01 -]Gladius[-	24	soprixx	2	Gladius	448	398	50	44	https://ts81.travian.com/karte.php?x=-3&y=30
327218	9	-8	5	11	WW Village	1	Natars	0		238	238	0	44	https://ts81.travian.com/karte.php?x=9&y=-8
344830	-1	-30	1	43	Yūdachi	22	ayanomi	0		273	178	95	44	https://ts81.travian.com/karte.php?x=-1&y=-30
347230	-4	-33	1	186	Anywhere	130	Nice	2	Gladius	484	430	54	44	https://ts81.travian.com/karte.php?x=-4&y=-33
348030	-5	-34	1	236	Αθήνα	177	spiro8	17	salling	167	139	28	44	https://ts81.travian.com/karte.php?x=-5&y=-34
348829	-7	-35	3	493	Arrakis	305	Mano Negra	19	OSK	337	184	153	44	https://ts81.travian.com/karte.php?x=-7&y=-35
352827	-14	-40	3	954	SLOdef`s village	636	SLOdef	0		39	39	0	44	https://ts81.travian.com/karte.php?x=-14&y=-40
353627	-15	-41	1	1142	mikas2`s village	755	mikas2	0		63	63	0	44	https://ts81.travian.com/karte.php?x=-15&y=-41
355224	-20	-43	1	1449	ajax	974	vesky	0		163	133	30	44	https://ts81.travian.com/karte.php?x=-20&y=-43
356022	-23	-44	3	1749	Alpha	1247	Mao	0		78	71	7	44	https://ts81.travian.com/karte.php?x=-23&y=-44
356811	-35	-45	3	2605	crea`s village	893	crea	0		8	8	0	44	https://ts81.travian.com/karte.php?x=-35&y=-45
356814	-32	-45	1	2387	Ploop`s village	1807	Ploop	0		32	32	0	44	https://ts81.travian.com/karte.php?x=-32&y=-45
285516	-41	44	3	3014	TestPhilia`s village	2221	TestPhilia	0		20	20	0	45	https://ts81.travian.com/karte.php?x=-41&y=44
285523	-34	44	2	2424	geoff123`s village	1831	geoff123	0		14	14	0	45	https://ts81.travian.com/karte.php?x=-34&y=44
287943	-17	41	1	989	DARK	670	DARKNESS	0		115	106	9	45	https://ts81.travian.com/karte.php?x=-17&y=41
289549	-13	39	1	798	My KingDom	494	KiLLmePls	0		12	12	0	45	https://ts81.travian.com/karte.php?x=-13&y=39
346431	-2	-32	1	108	begy`s village	98	begy	0		8	8	0	45	https://ts81.travian.com/karte.php?x=-2&y=-32
349631	-6	-36	2	494	Schnurzel	269	Schnurzel	32	Gl4dius	118	79	39	45	https://ts81.travian.com/karte.php?x=-6&y=-36
351231	-8	-38	3	728	Kamenders`s village	463	Kamenders	0		16	16	0	45	https://ts81.travian.com/karte.php?x=-8&y=-38
354427	-16	-42	2	1234	01) Monkey D. Luffy	634	PaccaSpacca	2	Gladius	355	299	56	45	https://ts81.travian.com/karte.php?x=-16&y=-42
356024	-21	-44	3	1598	mmm123`s village	1098	mmm123	0		47	43	4	45	https://ts81.travian.com/karte.php?x=-21&y=-44
356824	-22	-45	3	1729	Cake	1240	?spike?	0		163	123	40	45	https://ts81.travian.com/karte.php?x=-22&y=-45
357611	-36	-46	1	2704	Brlog	2022	Wullfy	0		95	52	43	45	https://ts81.travian.com/karte.php?x=-36&y=-46
357614	-33	-46	3	2534	Grand Valley	1918	Istorior	0		107	71	36	45	https://ts81.travian.com/karte.php?x=-33&y=-46
357616	-31	-46	1	2334	Sajadp48`s village	1727	Sajadp48	0		110	45	65	45	https://ts81.travian.com/karte.php?x=-31&y=-46
357619	-28	-46	3	2232	BASTIÓN NAHUELBUTA	1578	lanita	0		13	13	0	45	https://ts81.travian.com/karte.php?x=-28&y=-46
284714	-42	45	1	3314	mog`s village	2391	mog	0		11	0	11	46	https://ts81.travian.com/karte.php?x=-42&y=45
284717	-39	45	1	2976	01 - Grun	2201	coki70	0		287	233	54	46	https://ts81.travian.com/karte.php?x=-39&y=45
284719	-37	45	1	2640	Y-HM	1982	Y-HM	0		141	103	38	46	https://ts81.travian.com/karte.php?x=-37&y=45
284721	-35	45	1	2528	01 deadplace	1911	gterron	0		25	25	0	46	https://ts81.travian.com/karte.php?x=-35&y=45
284729	-27	45	3	2098	Ronin	1429	Samurai	0		49	49	0	46	https://ts81.travian.com/karte.php?x=-27&y=45
285512	-45	44	1	5295	Fëanor`s village	2543	Fëanor	0		17	0	17	46	https://ts81.travian.com/karte.php?x=-45&y=44
285535	-22	44	1	1565	Tungusca	1103	Tungusca	32	Gl4dius	207	157	50	46	https://ts81.travian.com/karte.php?x=-22&y=44
286338	-20	43	1	1352	Cehennem44`s village	856	Cehennem44	17	salling	332	304	28	46	https://ts81.travian.com/karte.php?x=-20&y=43
289551	-11	39	3	796	01 Alesias	534	Kamenderss	2	Gladius	379	300	79	46	https://ts81.travian.com/karte.php?x=-11&y=39
291958	-7	36	1	512	PACCAGNELLIUM`s village	291	PACCAGNELLIUM	0		10	10	0	46	https://ts81.travian.com/karte.php?x=-7&y=36
292760	-6	35	1	489	NikolaTesla`s village	304	NikolaTesla	0		8	8	0	46	https://ts81.travian.com/karte.php?x=-6&y=35
294364	-4	33	3	224	01.Муссон	149	Wind	16	Kipish	127	92	35	46	https://ts81.travian.com/karte.php?x=-4&y=33
296771	0	30	1	46	001	63	Kiki77	32	Gl4dius	260	205	55	46	https://ts81.travian.com/karte.php?x=0&y=30
316006	11	6	5	10	WW Village	1	Natars	0		238	238	0	46	https://ts81.travian.com/karte.php?x=11&y=6
348033	-2	-34	2	330	01.GrK	72	GrK	2	Gladius	428	415	13	46	https://ts81.travian.com/karte.php?x=-2&y=-34
348832	-4	-35	1	417	01 - Cordoba	264	Cicladas	0		59	59	0	46	https://ts81.travian.com/karte.php?x=-4&y=-35
353630	-12	-41	3	1030	Marsian`s village	712	Marsian	0		65	65	0	46	https://ts81.travian.com/karte.php?x=-12&y=-41
355230	-14	-43	1	1242	1	817	Godluck	0		487	435	52	46	https://ts81.travian.com/karte.php?x=-14&y=-43
357622	-25	-46	3	2114	James47`s village	1446	James47	0		14	14	0	46	https://ts81.travian.com/karte.php?x=-25&y=-46
358408	-40	-47	3	4849	Sanam`s village	2445	Sanam	0		17	0	17	46	https://ts81.travian.com/karte.php?x=-40&y=-47
358411	-37	-47	1	2965	xedo`s village	2186	xedo	0		8	8	0	46	https://ts81.travian.com/karte.php?x=-37&y=-47
358416	-32	-47	3	2531	Graveyard	1908	Undead	0		120	78	42	46	https://ts81.travian.com/karte.php?x=-32&y=-47
283921	-34	46	3	2536	Rudolf Maister`s village	1916	Rudolf Maister	0		12	12	0	47	https://ts81.travian.com/karte.php?x=-34&y=46
283924	-31	46	2	2311	Tigar`s village	1695	Tigar	0		78	58	20	47	https://ts81.travian.com/karte.php?x=-31&y=46
287947	-13	41	2	982	A1	663	Bigdog	0		235	189	46	47	https://ts81.travian.com/karte.php?x=-13&y=41
295168	-1	32	1	118	Vortimid`s village	85	Vortimid	0		16	16	0	47	https://ts81.travian.com/karte.php?x=-1&y=32
347234	0	-33	2	280	kasinato`s village	196	kasinato	2	Gladius	414	414	0	47	https://ts81.travian.com/karte.php?x=0&y=-33
351234	-5	-38	1	672	00 Chaos	405	Carlisle	32	Gl4dius	289	156	133	47	https://ts81.travian.com/karte.php?x=-5&y=-38
356029	-16	-44	1	1439	00-14	963	Söz	0		55	55	0	47	https://ts81.travian.com/karte.php?x=-16&y=-44
356828	-18	-45	3	1477	KOMBAT`s village	990	KOMBAT	0		10	10	0	47	https://ts81.travian.com/karte.php?x=-18&y=-45
358424	-24	-47	1	2132	1989`s	1461	josef1989	44	LUSOBRAS	93	56	37	47	https://ts81.travian.com/karte.php?x=-24&y=-47
283113	-41	47	3	3316	Harshita`s village	2392	Harshita	0		8	0	8	48	https://ts81.travian.com/karte.php?x=-41&y=47
283116	-38	47	1	2977	Furio`s	2196	Furio	0		172	95	77	48	https://ts81.travian.com/karte.php?x=-38&y=47
283126	-28	47	1	2327	asd123`s village	1718	asd123	0		43	32	11	48	https://ts81.travian.com/karte.php?x=-28&y=47
283933	-22	46	1	1669	vahid_Faaz	1183	SIr Meriln	0		30	30	0	48	https://ts81.travian.com/karte.php?x=-22&y=46
286343	-15	43	2	1270	Junior	809	Junior	0		315	198	117	48	https://ts81.travian.com/karte.php?x=-15&y=43
